pid,agent_id,prompt_version,model,run_timestamp,input_text_hash,source_file,raw_response_path,manifest_title,manifest_year,manifest_journal_title,error_in_raw_text,subfield,is_empirical_quant_paper,general_goal_of_analysis,single_country_study,single_region,countries_of_focus,paper_uses_survey_data,uses_original_dataset,seeks_determinants,main_causal_research_design,other_research_design,instrumental_variable_instrument,placebo_test,independent_variables,dependent_variables,main_variable_relationship,makes_explicit_causal_claim,makes_implicit_causal_claim,strong_non_causal_causal_qualification,sample_size,sample_size_quote,claims_any_statistically_significant_results,references_power_analysis,clearly_defined_explanatory_variable,clear_causal_quantity_of_interest,specifies_estimate_equations,discusses_threats_to_causality,statement_of_identification_assumptions_quote,statement_of_identification_assumptions,effort_to_explore_mechanisms,mentions_pre_registered_design_and_analysis_plan,evidence_type,method_status,brief_justification
S0102-64452013000100013,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,0978093cfcf5e5af8ac229eb97d2c7b001d79347abb656d6ca705ecdf261705e,data/processed/fulltext_gold/article_texts_gold.csv,,O STF e a agenda pública nacional: de outro desconhecido a supremo protagonista?,2013,Lua Nova: Revista de Cultura e Política,No Error,Brazilian Politics,TRUE,Describe,single_country,,Brazil,runs_original_survey,original_survey,FALSE,,,,,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""O STF e a agenda pública nacional: de outro desconhecido a supremo protagonista?"" conduz análise quantitativa própria ou secundária, predominantemente descritiva/associacional. Não identifiquei desenho de identificação causal, estimando causal ou suposições de identificação no texto."
S0102-64452014000200007,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,39096e41312b1cb5ba04afdd4a1ffc17ebb5a2ba0500bbbb8038d6abf82133fb,data/processed/fulltext_gold/article_texts_gold.csv,,Política na forma da lei: o espaço dos constitucionalistas no Brasil democrático,2014,Lua Nova: Revista de Cultura e Política,No Error,Brazilian Politics,FALSE,Describe,single_country,,Brazil,no_survey_data,not_original,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,qualitative,essayistic,"O artigo ""Política na forma da lei: o espaço dos constitucionalistas no Brasil democrático"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0102-64452015000100006,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,fa7ae1f5eb795bf6291b076015c1d26e423e07388bfa72ff5b61e305d375b2d5,data/processed/fulltext_gold/article_texts_gold.csv,,O sistema interamericano de direitos humanos e a justiça de transição no México,2015,Lua Nova: Revista de Cultura e Política,No Error,International Relations,FALSE,Explain,single_country,,Mexico,no_survey_data,not_original,TRUE,Other,qualitative legal-institutional case study,,FALSE,"[{""variable_name"":""Inter-American human-rights normativity"",""variable_description"":""Regional transitional-justice standards and the Radilla judgment.""}]","[{""variable_name"":""Domestic judicial change"",""variable_description"":""Changes in Mexican constitutional review and military jurisdiction.""}]",,TRUE,FALSE,FALSE,,,,,TRUE,FALSE,,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,qualitative,explicit,"O artigo ""O sistema interamericano de direitos humanos e a justiça de transição no México"" apresenta argumento qualitativo explicativo com linguagem causal ou processual. Como não define estimando nem suposições de identificação, classifiquei o desenho como Other e a quantidade causal como FALSE."
S0102-64452016000200021,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,4d0c0fdb543503cc5efd72445c61b1728fef36abf30879104ef32d886c03db1c,data/processed/fulltext_gold/article_texts_gold.csv,,A EPIDEMIA DE ZIKA E OS LIMITES DA SAÚDE GLOBAL,2016,Lua Nova: Revista de Cultura e Política,No Error,Public Policy/Administration,FALSE,Describe,single_country,,Brazil,no_survey_data,not_original,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,qualitative,essayistic,"O artigo ""A EPIDEMIA DE ZIKA E OS LIMITES DA SAÚDE GLOBAL"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0102-64452018000300003,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,e4708924472d929842ee85c8818e5b6cb9ebb125a4ce0abe3d7dc1c3bf6f95e8,data/processed/fulltext_gold/article_texts_gold.csv,,"AS ORIGENS MOVIMENTISTAS DE POLÍTICAS PÚBLICAS: PROPOSTA ANALÍTICA APLICADA ÀS ÁREAS DE CRIANÇA E ADOLESCENTE, DIREITOS HUMANOS E SAÚDE",2018,Lua Nova: Revista de Cultura e Política,No Error,Public Policy/Administration,FALSE,Explain,single_country,,Brazil,no_survey_data,structure_systematize,TRUE,Other,comparative qualitative process analysis,,FALSE,"[{""variable_name"":""Movement-created pilot experiences"",""variable_description"":""Innovations, alternatives and instruments generated by social movements.""}]","[{""variable_name"":""Public-policy origins"",""variable_description"":""Emergence of policies in child/adolescent, human-rights and health areas.""}]",,TRUE,FALSE,FALSE,,,,,TRUE,FALSE,,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,qualitative,explicit,"O artigo ""AS ORIGENS MOVIMENTISTAS DE POLÍTICAS PÚBLICAS: PROPOSTA ANALÍTICA APLICADA ÀS ÁREAS DE CRIANÇA E ADOLESCENTE, DIREITOS HUMANOS E SAÚDE"" apresenta argumento qualitativo explicativo com linguagem causal ou processual. Como não define estimando nem suposições de identificação, classifiquei o desenho como Other e a quantidade causal como FALSE."
S0102-64452018000300005,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,c22d8db22860429c9eb819dd42293b882bbe579cebcb22be0001facf9f22face,data/processed/fulltext_gold/article_texts_gold.csv,,GÊNESE DA RELAÇÃO DE PARCERIA ENTRE INCRA E MOVIMENTOS SOCIAIS COMO MODELO PARA IMPLEMENTAÇÃO DE POLÍTICAS DE REFORMA AGRÁRIA,2018,Lua Nova: Revista de Cultura e Política,No Error,Public Policy/Administration,FALSE,Explain,single_country,,Brazil,no_survey_data,field_study,TRUE,Other,qualitative historical case study,,FALSE,"[{""variable_name"":""Incra-movement agency and controversies"",""variable_description"":""Changes in agency, disputes and creative solutions inside Incra and social movements.""}]","[{""variable_name"":""Partnership implementation model"",""variable_description"":""Genesis of the partnership relation between Incra and land-reform movements.""}]",,TRUE,FALSE,FALSE,,,,,TRUE,FALSE,,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,qualitative,explicit,"O artigo ""GÊNESE DA RELAÇÃO DE PARCERIA ENTRE INCRA E MOVIMENTOS SOCIAIS COMO MODELO PARA IMPLEMENTAÇÃO DE POLÍTICAS DE REFORMA AGRÁRIA"" apresenta argumento qualitativo explicativo com linguagem causal ou processual. Como não define estimando nem suposições de identificação, classifiquei o desenho como Other e a quantidade causal como FALSE."
S0102-64452020000200099,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,9ac1cd03f0e79a463e864d03a647fe890099bf22f8e2c3219b267d911fa7a19d,data/processed/fulltext_gold/article_texts_gold.csv,,A DIVERSIDADE DE AGENTES E AGENDAS NA SOCIOLOGIA DA EDUCAÇÃO NO BRASIL,2020,Lua Nova: Revista de Cultura e Política,No Error,Other,TRUE,Describe,single_country,,Brazil,no_survey_data,procure_original_data,FALSE,,,,,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""A DIVERSIDADE DE AGENTES E AGENDAS NA SOCIOLOGIA DA EDUCAÇÃO NO BRASIL"" conduz análise quantitativa própria ou secundária, predominantemente descritiva/associacional. Não identifiquei desenho de identificação causal, estimando causal ou suposições de identificação no texto."
S0102-64452022000100299,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,7f190fdf27136ca2e3c133a8b1f12ac99a26faae794296cf8a15fdc765554fe9,data/processed/fulltext_gold/article_texts_gold.csv,,"DUAS INTERPRETAÇÕES DO EMPRESÁRIO INDUSTRIAL E DESENVOLVIMENTO ECONÔMICO, DE FERNANDO HENRIQUE CARDOSO",2022,Lua Nova: Revista de Cultura e Política,No Error,Brazilian Politics,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""DUAS INTERPRETAÇÕES DO EMPRESÁRIO INDUSTRIAL E DESENVOLVIMENTO ECONÔMICO, DE FERNANDO HENRIQUE CARDOSO"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0102-64452024000200304,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,f18f4e126adb5116bef6cc576b32e49e253cbe31234ef96662280e4c67bbb79b,data/processed/fulltext_gold/article_texts_gold.csv,,ENTRE A FÉ E A EXPRESSÃO POLÍTICA. ETNOGRAFIA DAS INTERAÇÕES ENTRE PASTORES E FIÉIS EVANGÉLICOS DURANTE AS ELEIÇÕES DE 2022 NO RIO DE JANEIRO,2024,Lua Nova: Revista de Cultura e Política,No Error,Brazilian Politics,FALSE,Describe,single_country,single_region,Brazil,no_survey_data,field_study,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,qualitative,explicit,"O artigo ""ENTRE A FÉ E A EXPRESSÃO POLÍTICA. ETNOGRAFIA DAS INTERAÇÕES ENTRE PASTORES E FIÉIS EVANGÉLICOS DURANTE AS ELEIÇÕES DE 2022 NO RIO DE JANEIRO"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0102-64452024000200306,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,522d7be8b256fbf246f817860fa8e3152f6573cde69781957cba9410eec84d2a,data/processed/fulltext_gold/article_texts_gold.csv,,UM BRASIL DIVIDIDO? REFLEXÕES SOBRE A POLARIZAÇÃO POLÍTICA E SOCIAL NO BRASIL CONTEMPORÂNEO,2024,Lua Nova: Revista de Cultura e Política,No Error,Brazilian Politics,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""UM BRASIL DIVIDIDO? REFLEXÕES SOBRE A POLARIZAÇÃO POLÍTICA E SOCIAL NO BRASIL CONTEMPORÂNEO"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0102-69092006000100007,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,a91df8432d3b10f7901fbd06168294ce905ec6dd5d4e4c0f938d8136ed024947,data/processed/fulltext_gold/article_texts_gold.csv,,Desprovincializando a sociologia: a contribuição pós-colonial,2006,Revista Brasileira de Ciências Sociais,No Error,Other,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Desprovincializando a sociologia: a contribuição pós-colonial"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0102-69092006000300006,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,56a2650d3d6f0c453d570eb3ea8f52d1bcdd752f3f2c003d62d2224ea29b0cbf,data/processed/fulltext_gold/article_texts_gold.csv,,A sociologia de Gramsci,2006,Revista Brasileira de Ciências Sociais,No Error,Political Theory and Philosophy,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""A sociologia de Gramsci"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0102-69092008000300012,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,d07e0cc0770608ac6418aaba47866ad6ef6caa6a182ecb58a2568a4d277df9e0,data/processed/fulltext_gold/article_texts_gold.csv,,"Goffman, mal-entendidos e riscos interacionais",2008,Revista Brasileira de Ciências Sociais,No Error,Other,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Goffman, mal-entendidos e riscos interacionais"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0102-69092009000100011,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,2321359344e91874d52635d103101d70acdc193cd944cdddf1d6f0269b1f76a2,data/processed/fulltext_gold/article_texts_gold.csv,,"Élide, Gilberto, imagismo e língua de universidade",2009,Revista Brasileira de Ciências Sociais,No Error,Other,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Élide, Gilberto, imagismo e língua de universidade"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0102-69092010000100013,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,c11f118db2b3967cd9189683ea5c43251e471b2203d36790784846b5b9565c7f,data/processed/fulltext_gold/article_texts_gold.csv,,Os fantasmas da memória,2010,Revista Brasileira de Ciências Sociais,No Error,Other,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Os fantasmas da memória"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0102-69092011000100008,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,1075a1541a738fa7b0d431b309c7ccb8739bb6b5dea6daca2df84e5c3659faff,data/processed/fulltext_gold/article_texts_gold.csv,,Regras de jogo versus regras morais: para uma teoria sociológica do fair play,2011,Revista Brasileira de Ciências Sociais,No Error,Political Theory and Philosophy,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Regras de jogo versus regras morais: para uma teoria sociológica do fair play"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0102-69092012000200009,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,8d50aee8b6657e6d594f864c9a22e78bcbb2ae4c83029b793bf380a7c73aab19,data/processed/fulltext_gold/article_texts_gold.csv,,Reconsiderando a etnografia da ciência e da tecnologia: tecnociência na prática,2012,Revista Brasileira de Ciências Sociais,No Error,Methodology and Formal Theory,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Reconsiderando a etnografia da ciência e da tecnologia: tecnociência na prática"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0102-69092013000300008,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,a3bdd79e00654fc01de667f994026b36b89912bbbb8db6537e7b5e685cc79cf0,data/processed/fulltext_gold/article_texts_gold.csv,,"Profissionalismo, diferença e diversidade na advocacia e na magistratura paulistas",2013,Revista Brasileira de Ciências Sociais,No Error,Other,FALSE,Describe,single_country,single_region,Brazil,no_survey_data,field_study,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,mixed,explicit,"O artigo ""Profissionalismo, diferença e diversidade na advocacia e na magistratura paulistas"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0102-69092015000200045,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,22cc1497b5f50d6e38657a44167b6a533879f61af325fa9e2ee3f1664af1bee9,data/processed/fulltext_gold/article_texts_gold.csv,,Pós-estruturalismo e a crítica como repetição,2015,Revista Brasileira de Ciências Sociais,No Error,International Relations,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Pós-estruturalismo e a crítica como repetição"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0102-69092018000300507,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,d06db8a6e911c0c2c7a0c7ca4a10b6f06dfab66712abbc099170b5f547c8fbbb,data/processed/fulltext_gold/article_texts_gold.csv,,O OVO E A GALINHA. Estudo do enquadramento e da recepção da cobertura jornalística no pleito de 2014,2018,Revista Brasileira de Ciências Sociais,No Error,Brazilian Politics,TRUE,Explain,single_country,,Brazil,uses_public_available_survey,not_original,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""Media exposure"",""variable_description"":""Exposure to specific news outlets or journalistic frames during the 2014 election.""}]","[{""variable_name"":""Economic evaluation and government approval"",""variable_description"":""Audience reception variables related to the economy and approval of the federal government.""}]","[{""iv_var_name"":""Media exposure"",""dv_var_name"":""Economic evaluation and government approval"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":false}]",FALSE,TRUE,TRUE,,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,mixed,explicit,"O artigo ""O OVO E A GALINHA. Estudo do enquadramento e da recepção da cobertura jornalística no pleito de 2014"" usa dados quantitativos para explicar um outcome por variáveis observacionais. A linguagem de efeito/determinantes foi classificada conservadoramente: não há estimando causal claro nem suposições substantivas de identificação, portanto a quantidade causal é FALSE."
S0102-69092019000200505,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,f9570a8d115db3eaf9cac0deca47b006cf4e2e57287e23cd0655890a5a40d7c3,data/processed/fulltext_gold/article_texts_gold.csv,,CLASSE SOCIAL E ALIMENTAÇÃO: PADRÕES DE CONSUMO ALIMENTAR NO BRASIL CONTEMPORÂNEO,2019,Revista Brasileira de Ciências Sociais,No Error,Other,TRUE,Describe,single_country,,Brazil,uses_public_available_survey,not_original,FALSE,,,,,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""CLASSE SOCIAL E ALIMENTAÇÃO: PADRÕES DE CONSUMO ALIMENTAR NO BRASIL CONTEMPORÂNEO"" conduz análise quantitativa própria ou secundária, predominantemente descritiva/associacional. Não identifiquei desenho de identificação causal, estimando causal ou suposições de identificação no texto."
S0102-69092019000300509,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,1b85168ae86cd2f1d95fbf408cabac31c2dbbce6583466bba00885ff97b6366f,data/processed/fulltext_gold/article_texts_gold.csv,,EXISTEM PREFERÊNCIAS DE SEXO NO BRASIL?,2019,Revista Brasileira de Ciências Sociais,No Error,Other,TRUE,Explain,single_country,,Brazil,uses_public_available_survey,not_original,FALSE,,,,,"[{""variable_name"":""Social-group characteristics"",""variable_description"":""Wealth, education, race, region, residence and religious characteristics.""}]","[{""variable_name"":""Ideal sex composition"",""variable_description"":""Desired sex composition of intended children among women without children.""}]",,FALSE,FALSE,,,,TRUE,FALSE,FALSE,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""EXISTEM PREFERÊNCIAS DE SEXO NO BRASIL?"" conduz análise quantitativa própria ou secundária, predominantemente descritiva/associacional. Não identifiquei desenho de identificação causal, estimando causal ou suposições de identificação no texto."
S0102-69092020000100513,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,d45f1ab28fa8f2a7aea8d04d150417f18d8914ee3287025dc692f93470e6941a,data/processed/fulltext_gold/article_texts_gold.csv,,AUTORIDADE PRIVADA NA GOVERNANÇA DA INTERNET: Regimes de nomes e domínios na América Latina,2020,Revista Brasileira de Ciências Sociais,No Error,International Relations,FALSE,Describe,,,,no_survey_data,field_study,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,qualitative,explicit,"O artigo ""AUTORIDADE PRIVADA NA GOVERNANÇA DA INTERNET: Regimes de nomes e domínios na América Latina"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0102-69092021000100510,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,data/processed/fulltext_gold/article_texts_gold.csv,,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,No Error,Other,FALSE,Describe,single_country,single_region,Brazil,no_survey_data,field_study,FALSE,,,,,,,,FALSE,FALSE,,44,"Entrevistei, ainda, figuras de apoio para melhor compreender as atividades: treze guias, motoristas, controladores de acesso aos estacionamentos e funcionários das empresas de transporte, em um total de 44 entrevistas.",,,,,,,,,,FALSE,qualitative,explicit,"O artigo ""TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0102-69092024000100506,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,data/processed/fulltext_gold/article_texts_gold.csv,,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,No Error,Public Policy/Administration,TRUE,Explain,single_country,,Brazil,no_survey_data,procure_original_data,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""CRAS visibility and management factors"",""variable_description"":""Local implementation factors associated with identifying and serving Povos e Comunidades Tradicionais.""}]","[{""variable_name"":""Equitable PNAS implementation"",""variable_description"":""Existence of specific strategies for serving Povos e Comunidades Tradicionais in CRAS.""}]","[{""iv_var_name"":""CRAS visibility and management factors"",""dv_var_name"":""Equitable PNAS implementation"",""relationship_type"":""Positive"",""statistically_significant"":true,""substantively_significant"":true}]",TRUE,FALSE,FALSE,2084,a inferência se baseou em 2.084 casos.,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""Determinantes da equidade na implementação da Política Nacional de Assistência Social"" usa dados quantitativos para explicar um outcome por variáveis observacionais. A linguagem de efeito/determinantes foi classificada conservadoramente: não há estimando causal claro nem suposições substantivas de identificação, portanto a quantidade causal é FALSE."
S0102-69092025000100509,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,1fb0a14524471b0fe2baa476ae2a4d58f343e4bc73963b7887238759a01c5e4d,data/processed/fulltext_gold/article_texts_gold.csv,,Negligência ou Genocídio? A crise humanitária na Terra Indígena Yanomami no Brasil,2025,Revista Brasileira de Ciências Sociais,No Error,Public Policy/Administration,FALSE,Explain,single_country,single_region,Brazil,no_survey_data,not_original,TRUE,Other,qualitative human-rights crisis case analysis,,FALSE,"[{""variable_name"":""State action and omission"",""variable_description"":""Government policy, illegal mining, health-system failures and violence in Yanomami territory.""}]","[{""variable_name"":""Yanomami humanitarian crisis"",""variable_description"":""Hunger, malnutrition, mortality and rights violations in the Yanomami Indigenous Land.""}]",,TRUE,FALSE,FALSE,,,,,TRUE,FALSE,,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,qualitative,explicit,"O artigo ""Negligência ou Genocídio? A crise humanitária na Terra Indígena Yanomami no Brasil"" apresenta argumento qualitativo explicativo com linguagem causal ou processual. Como não define estimando nem suposições de identificação, classifiquei o desenho como Other e a quantidade causal como FALSE."
S0102-85292005000100003,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,164ef0f7c701aaa458922d5771206685e7a97eda3a297ec5c3e0cfb66dd35748,data/processed/fulltext_gold/article_texts_gold.csv,,O novo regionalismo econômico asiático,2005,Contexto Internacional,No Error,International Relations,FALSE,Describe,,,,no_survey_data,not_original,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,qualitative,essayistic,"O artigo ""O novo regionalismo econômico asiático"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0102-85292006000100007,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,0bf72334c7d9d57678be91bfa00345d395084596a30e6e391522bea95eb217bc,data/processed/fulltext_gold/article_texts_gold.csv,,O local e o global na estrutura da política ambiental internacional: a construção social do acidente químico ampliado de Bhopal e da Convenção 174 da OIT,2006,Contexto Internacional,No Error,International Relations,FALSE,Explain,single_country,,India,no_survey_data,not_original,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,qualitative,essayistic,"O artigo ""O local e o global na estrutura da política ambiental internacional: a construção social do acidente químico ampliado de Bhopal e da Convenção 174 da OIT"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0102-85292007000100001,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,6c847e18a7c07fd8720b6da4933c4257126464345d2a879d1d42617e34931da5,data/processed/fulltext_gold/article_texts_gold.csv,,"Multilateralismo, democracia e política externa no Brasil: contenciosos das patentes e do algodão na Organização Mundial do Comércio (OMC)",2007,Contexto Internacional,No Error,International Relations,FALSE,Describe,multiple_countries,,Brazil; United States,no_survey_data,not_original,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,qualitative,essayistic,"O artigo ""Multilateralismo, democracia e política externa no Brasil: contenciosos das patentes e do algodão na Organização Mundial do Comércio (OMC)"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0102-85292008000100002,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,8c620de54374c660af3115e69beac29f3bd0c3053d80d6446c562ead439d5f37,data/processed/fulltext_gold/article_texts_gold.csv,,Modelo de mudanças climáticas com gastos públicos,2008,Contexto Internacional,No Error,Methodology and Formal Theory,FALSE,Explain,single_country,,Brazil,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,explicit,"O artigo ""Modelo de mudanças climáticas com gastos públicos"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
