audit_id,audit_sample_group,sample_component,selection_reason,pid,title,title_missing_flag,title_en,authors,year,journal_title,doi,doi_url,source_url,paper_url,source_method,retrieved_at,body_word_count,reference_tail_ratio,reading_log_relative_path,classification_json_relative_path,codex_is_empirical_paper,codex_empirical_evidence_type,codex_is_empirical_quant_paper_torreblanca,codex_is_empirical_qual_paper,codex_quantitative_analysis_type,codex_quantitative_analysis_evidence_quote,codex_has_statistical_inference,codex_statistical_inference_quote,codex_qualitative_analysis_goal,codex_qualitative_goal_clarity,codex_qualitative_goal_quote,codex_causal_or_explanatory_claim_present,codex_causal_or_explanatory_claim_quote,codex_screen_applicable,codex_screen_reason,codex_method_present,codex_method_type,codex_causal_design_quote,codex_main_variables_or_relationship,codex_sample_or_data_source,codex_tough_call,codex_tough_call_reason,codex_brief_justification,manual_is_empirical_paper,manual_empirical_evidence_type,manual_is_empirical_quant_paper_torreblanca,manual_is_empirical_qual_paper,manual_quantitative_analysis_type,manual_has_statistical_inference,manual_qualitative_analysis_goal,manual_qualitative_goal_clarity,manual_causal_or_explanatory_claim_present,manual_screen_applicable,manual_screen_reason,manual_method_present,manual_method_type,manual_main_variables_or_relationship,manual_sample_or_data_source,manual_tough_call,manual_decision,manual_notes,reviewer,audit_date
A033,1_screen_or_method_core,all_screen_or_method_cases,screen_applicable,S0104-44782023000100400,Como se fomenta ou se barra reformas eleitorais? Uma revisão de escopo,FALSE,How are electoral reforms encouraged or hindered? A scoping review,Vitor Pimenta Gomes de Souza,2023,Revista de Sociologia e Política,10.1590/1678-98732331E006,https://doi.org/10.1590/1678-98732331E006,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782023000100400&tlng=pt,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782023000100400&tlng=pt,articlemeta_fulltexts_html,2026-06-03 23:06:10,7003,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S0104-44782023000100400.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S0104-44782023000100400.json,TRUE,mixed_empirical,TRUE,TRUE,bivariate_tests_or_correlations_only,"""Com o intuito de confirmar a concordância entre os integrantes do par e a reprodutibilidade da seleção, utilizou-se o coeficiente Kappa no software estatístico SPSS. [...] chegou-se a 0,929""",TRUE,"""utilizou-se o coeficiente Kappa no software estatístico SPSS. [...] chegou-se a 0,929 que, de acordo com o critério desenvolvido por Landis & Koch (1977), aponta para uma concordância quase perfeita""",mixed_descriptive_explanatory,clear,"""este trabalho tem o objetivo de mapear o Estado da Arte da literatura que trata as reformas dos sistemas eleitorais para o legislativo como variável dependente""",TRUE,"""as perguntas norteadoras desta pesquisa são: quais são as condições para que ocorra uma reforma eleitoral? O que barra estas reformas?""",TRUE,bivariate_or_correlation_screen,FALSE,"[""none_detected""]",,"O artigo mapeia variáveis antecedentes, independentes e de controle usadas pela literatura para explicar a ocorrência ou impedimento de reformas eleitorais legislativas, incluindo crises, atores extraparlamentares, volatilidade, transição democrática, sistema partidário, ideologia, veto players, interesses estratégicos e rigidez constitucional.","Corpus bibliográfico selecionado por buscas em Web of Science, Scopus, SciELO e Google Scholar, com triagem por resumos, revisão por par de 84 resumos e leitura integral dos textos elegíveis.",TRUE,"A decisão central difícil é tratar uma revisão de escopo como empírica e quantitativa. O artigo não analisa dados políticos primários, mas apresenta protocolo de seleção, codificação e quantificação de um corpus bibliográfico, além de coeficiente Kappa no SPSS; por isso foi classificado como análise empírica mista de literatura, com componente quantitativo limitado.","O artigo é uma revisão de escopo com análise própria de um corpus bibliográfico, incluindo busca em bases, critérios de seleção, revisão por pares, Kappa de concordância e quadros que quantificam variáveis presentes na literatura. Também reconstrói qualitativamente mecanismos e lacunas. Não usa desenho causal de credibilidade; as causalidades discutidas pertencem à literatura revisada.",,,,,,,,,,,,,,,,,,,,
A034,1_screen_or_method_core,all_screen_or_method_cases,screen_applicable,S0104-44782024000100204,Polarização e ideologia: explorando a natureza contextual do compromisso democrático,FALSE,Polarization and ideology: exploring the contextual nature of democratic commitment,Julian Borba; Ednaldo Ribeiro; Mario Fuks,2024,Revista de Sociologia e Política,10.1590/1678-98732432E006,https://doi.org/10.1590/1678-98732432E006,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782024000100204&tlng=en,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782024000100204&tlng=en,articlemeta_fulltexts_html,2026-06-03 23:06:10,4938,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S0104-44782024000100204.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S0104-44782024000100204.json,TRUE,quantitative_only,TRUE,FALSE,statistical_modeling,"""we combined individual and national level data to conduct multivariate multilevel models""",TRUE,"""the probability of an individual identified with the left (extreme or moderated) is not affected by the polarization of the national political context (p-value of 0.4 and 0.09)""",,,,TRUE,"""As our main objective was to study the effects of polarization on different individual ideological profiles in distinct national political contexts""",TRUE,statistical_modeling_screen,FALSE,"[""observational_regression_with_causal_claim_no_design""]","""Due to this hierarchical structure of the data and the level of measurement of the dependent variable, we used a multilevel logistic regression model""","The article analyzes how national political polarization relates to individual democratic commitment, and how that relationship varies by individual ideology and the ideology of the governing party.","World Values Survey 2017-2020 individual data, 77,370 useful cases across 57 countries, combined with V-Dem political polarization, Herre's chief executive ideology dataset, GDP per capita, Gini, and age of democracy controls.",FALSE,,"The full article presents an original comparative quantitative analysis using WVS and country-level datasets, with multilevel logistic regression models and interaction terms. It reports statistical inference through p-values, significance statements, odds ratios, ICC, and predicted probabilities. It makes explanatory claims about polarization's effects but uses observational regression without a credibility-revolution causal design, and it contains no substantive qualitative empirical evidence.",,,,,,,,,,,,,,,,,,,,
A035,2_tough_outside_screen_sample,stratum_floor,tough_call_outside_screen_sample,S1981-38212015000100115,"Brazilian Congress, 2014 elections and governability challenges",FALSE,"Brazilian Congress, 2014 elections and governability challenges",Fabiano Santos; Júlio Canello,2015,Brazilian Political Science Review,10.1590/1981-38212014000200005,https://doi.org/10.1590/1981-38212014000200005,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212015000100115&tlng=en,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212015000100115&tlng=en,articlemeta_fulltexts_html,2026-06-03 23:06:15,4859,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S1981-38212015000100115.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S1981-38212015000100115.json,TRUE,quantitative_only,TRUE,FALSE,descriptive_statistics_only,"The country has gone from an ENP of 8.42 in 2003 to 13.22 in 2015, which is one of the highest values in the world. The fractionalization index reaches the mark of 0.924",FALSE,,,,,TRUE,What are the possibilities and obstacles to governability for the next presidential term? How will the correlation of political forces and the institutional environment contribute or limit the ways the government's agenda is implemented?,FALSE,descriptive_quantitative_only,NOT_APPLICABLE_SCREEN_FALSE,,,"Relationship between the 2014 congressional election results, party fragmentation, ideological composition, government coalition size, opposition strength, and expected governability challenges for Rousseff's second term.","Descriptive data on the Brazilian Chamber of Deputies and Federal Senate elected in 2014, compared with recent legislatures; party seat counts, coalition composition, ideological bloc classifications, and legislative indicators cited from election results and congressional sources.",TRUE,"The article states that it does not intend to produce an empirical analysis of propositions, but it nonetheless presents the authors' own descriptive analysis and reanalysis of electoral and congressional composition data. The correct classification is therefore empirical quantitative descriptive, not non-empirical.","The article analyzes empirical electoral and legislative composition data using descriptive statistics such as seat counts, percentages, effective number of parties, fractionalization, coalition shares, and ideological bloc distributions. It does not use statistical tests, regression models, uncertainty estimates, or any credibility-revolution causal design. Its qualitative discussion is interpretive context rather than a substantive qualitative evidence base.",,,,,,,,,,,,,,,,,,,,
A036,2_tough_outside_screen_sample,random_fill,tough_call_outside_screen_sample,S1981-38212020000200203,Benjamin Constant and the Combination of the Freedom of the Ancients with that of the Moderns,FALSE,Benjamin Constant and the Combination of the Freedom of the Ancients with that of the Moderns,Luís Falcão,2020,Brazilian Political Science Review,10.1590/1981-382120200002000,https://doi.org/10.1590/1981-382120200002000,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212020000200203&tlng=en,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-38212020000200203&tlng=en,articlemeta_fulltexts_html,2026-06-03 23:06:15,9379,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S1981-38212020000200203.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S1981-38212020000200203.json,FALSE,none,FALSE,FALSE,none,,NA_IN_SOURCE,,,,,FALSE,,FALSE,not_empirical,NOT_APPLICABLE_SCREEN_FALSE,,,,,TRUE,"The article performs close interpretive reading of primary political theory texts, which resembles qualitative textual analysis, but its object and contribution are conceptual and theoretical rather than empirical social-scientific analysis. I therefore classify it as non-empirical under the prompt's explicit exclusion of conceptual essays and purely theoretical articles.","The article is a conceptual political theory essay about Benjamin Constant's account of ancient and modern liberty. It supports its argument through close reading of Constant and secondary literature, but it does not analyze original empirical data, conduct quantitative analysis, report statistical inference, or use a causal identification design.",,,,,,,,,,,,,,,,,,,,
A037,2_tough_outside_screen_sample,random_fill,tough_call_outside_screen_sample,S2236-57102023000100213,AVANÇOS TEÓRICOS DO CAMPO DE CONHECIMENTOS DA GESTÃO SOCIAL: UMA ANÁLISE INTEGRATIVA,FALSE,Theoretical advances in the social management field: an integrative analysis,Gisleine do Carmo; Cristiane Aparecida da Silva; José de Arimatéia Dias Valadão; Vânia Aparecida Rezende; José Roberto Pereira,2023,Cadernos Gestão Pública e Cidadania,10.12660/CGPC.V28.86823,https://doi.org/10.12660/CGPC.V28.86823,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-57102023000100213&tlng=pt,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-57102023000100213&tlng=pt,articlemeta_fulltexts_html,2026-06-03 23:06:15,4764,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S2236-57102023000100213.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S2236-57102023000100213.json,FALSE,none,FALSE,FALSE,none,,NA_IN_SOURCE,,,,,FALSE,,FALSE,not_empirical,NOT_APPLICABLE_SCREEN_FALSE,,,,"Revisão integrativa de 30 artigos teóricos sobre gestão social selecionados na base SPELL, nas áreas de administração e economia, publicados entre 2010 e 2020.",TRUE,"O artigo usa um corpus bibliográfico e apresenta estatísticas descritivas sobre os artigos revisados, mas seu próprio objetivo e desenho são de revisão integrativa teórica. Pelo prompt, revisões de literatura sem análise empírica original substantiva não devem ser classificadas como artigos empíricos quantitativos ou qualitativos.","O artigo é uma revisão integrativa de literatura sobre avanços teóricos da gestão social. Ele seleciona e sintetiza 30 artigos da base SPELL e inclui contagens descritivas do corpus, mas não analisa dados empíricos substantivos nem usa testes estatísticos, modelos quantitativos ou desenho causal. A conclusão reforça que o estudo trata de artigos teóricos e sugere a exploração de artigos empíricos em pesquisas futuras.",,,,,,,,,,,,,,,,,,,,
A038,2_tough_outside_screen_sample,stratum_floor,tough_call_outside_screen_sample,S2236-57102025000101006,GOVERNO ABERTO EM ÂMBITO MUNICIPAL: O CASO DOS OBSERVATÓRIOS DE POLÍTICAS PÚBLICAS,FALSE,Open Government at the municipal level: The case of public policy observatories,Heber Silveira Rocha,2025,Cadernos Gestão Pública e Cidadania,10.12660/CGPC.V30.90973,https://doi.org/10.12660/CGPC.V30.90973,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-57102025000101006&tlng=pt,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-57102025000101006&tlng=pt,articlemeta_fulltexts_html,2026-06-03 23:06:15,6096,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S2236-57102025000101006.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S2236-57102025000101006.json,TRUE,mixed_empirical,TRUE,TRUE,descriptive_statistics_only,“11 dos 13 municípios analisados apontam a diretriz de promover a circulação de conhecimentos plurais”,FALSE,,mixed_descriptive_explanatory,clear,“Este artigo tem como objetivo descrever os limites e possibilidades dos observatórios como mecanismo de envolvimento dos atores da sociedade civil na utilização de dados para elaborar políticas públicas e também os limites dessa ferramenta para garantir a transparência.”,TRUE,"“A criação desses fóruns, que envolvem uma gama diversificada de atores da sociedade civil, ajudou a consolidar uma cultura de participação no subsistema de políticas de direitos humanos.”",FALSE,descriptive_quantitative_only,NOT_APPLICABLE_SCREEN_FALSE,,,"The article analyzes how municipal public policy observatories, especially the Guarulhos observatory, relate to open government, transparency, policy monitoring, institutional capacity, and civil-society participation.","Secondary documentary sources from government websites and organizations responsible for observatories in 13 analyzed cities; official documents, observatory reports, academic studies, and a detailed Guarulhos case study covering 2017-2023, including the author's experience in the municipal bureaucracy.",TRUE,"The article explicitly calls its approach qualitative, but it also reports original descriptive counts from a structured comparison of 13 municipalities and the Guarulhos case. I classify it as mixed empirical with descriptive quantitative analysis only, while recognizing that the quantitative component is limited and not inferential.","The full body presents an empirical qualitative documentary-comparative study and case study of public policy observatories, with limited original descriptive counts across municipalities and within the Guarulhos case. It uses no statistical inference, no statistical modeling, and no credibility-revolution causal design; its explanatory claims are qualitative and interpretive.",,,,,,,,,,,,,,,,,,,,
A039,2_tough_outside_screen_sample,random_fill,tough_call_outside_screen_sample,S2236-57102025000101611,"MOVIMENTOS SOCIAIS, PROTESTOS E PARTICIPAÇÃO SOCIAL EM TEMPOS DE PANDEMIA: NAS RUAS, NAS REDES, NOS TERRITÓRIOS E NAS INSTITUIÇÕES",FALSE,"MOVIMENTOS SOCIAIS, PROTESTOS E PARTICIPAÇÃO SOCIAL EM TEMPOS DE PANDEMIA: NAS RUAS, NAS REDES, NOS TERRITÓRIOS E NAS INSTITUIÇÕES",Lizandra Serafim; Leonardo Barros Soares; Matheus Mazzilli Pereira,2025,Cadernos Gestão Pública e Cidadania,10.12660/CGPC.V30.93374,https://doi.org/10.12660/CGPC.V30.93374,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-57102025000101611&tlng=pt,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-57102025000101611&tlng=pt,articlemeta_fulltexts_html,2026-06-03 23:06:16,3928,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S2236-57102025000101611.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S2236-57102025000101611.json,FALSE,none,FALSE,FALSE,none,,NA_IN_SOURCE,,,,,TRUE,"buscamos tomar o tempo da pandemia não como um período de exposição passiva da sociedade civil à crise sanitária e às respostas governamentais a ela, mas como um tempo de transformação da mobilização coletiva",FALSE,not_empirical,NOT_APPLICABLE_SCREEN_FALSE,,,"O texto discute, em chave sintética e teórica, como movimentos sociais responderam ao contexto turbulento da pandemia por meio de protestos, ativismo digital, solidariedade territorial e interação institucional.",,TRUE,"O artigo menciona métodos e achados empíricos de vários artigos do Fórum, mas a leitura integral indica que essas evidências não são análise própria do texto classificado.","Classificado como não empírico porque funciona como introdução editorial e síntese temática de um Fórum. Ele mobiliza literatura e resume artigos alheios, mas não apresenta dados próprios, análise quantitativa, evidência qualitativa própria, inferência estatística ou desenho causal da revolução da credibilidade.",,,,,,,,,,,,,,,,,,,,
A040,2_tough_outside_screen_sample,random_fill,tough_call_outside_screen_sample,S0102-85292008000100002,Modelo de mudanças climáticas com gastos públicos,FALSE,Climate change models with public spending,Pedro Erik Arruda Carneiro,2008,Contexto Internacional,,,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292008000100002&tlng=pt,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292008000100002&tlng=pt,articlemeta_fulltexts_html,2026-06-03 23:06:08,7754,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S0102-85292008000100002.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S0102-85292008000100002.json,TRUE,mixed_empirical,TRUE,TRUE,descriptive_statistics_only,"""Em média, a Gestão Ambiental tem 0,31% da despesa liquidada federal de 2000 a 2006.""",FALSE,,mixed_descriptive_explanatory,clear,"""o objetivo é apresentar as diferentes formas de impacto ambiental e as diferenças entre as matrizes energéticas dos países, para cimentar a argumentação de que os gastos públicos com gestão ambiental atuam sobre diferentes perspectivas no mundo.""",TRUE,"""não se pode avaliar o custo da redução de emissão, sem se observar a importância de gastos públicos com gestão ambiental""",FALSE,descriptive_quantitative_only,NOT_APPLICABLE_SCREEN_FALSE,,,"Relação conceitual entre gastos públicos em gestão ambiental, matriz energética, termos de troca e redução ou emissão de gases de efeito estufa, com análise descritiva dos gastos federais brasileiros em gestão ambiental.","Relatório Resumido da Execução Orçamentária do Governo Federal e Outros Demonstrativos, dezembro de 2006, para despesas federais brasileiras de 2000 a 2006; também relatórios e estudos de IBGE, IBAMA, EIA, Ministério de Minas e Energia e literatura secundária sobre meio ambiente e energia.",TRUE,"A decisão central é distinguir a modelagem formal e os argumentos causais conceituais da análise quantitativa empírica. O artigo tem equações e linguagem causal, mas a única análise quantitativa própria é descritiva; além disso, o componente qualitativo/documental é substantivo, embora secundário em relação ao argumento formal e ao caso orçamentário brasileiro.","O artigo é empírico porque analisa dados orçamentários federais brasileiros e evidência documental sobre impactos ambientais e matrizes energéticas. Conta como quantitativo Torreblanca porque reanalisa dados públicos em quadros, gráfico, percentuais e médias, mas a análise é apenas descritiva. Não há inferência estatística nem método de credibilidade-revolução; as alegações causais são conceituais/formais, não identificadas por desenho empírico.",,,,,,,,,,,,,,,,,,,,
A041,2_tough_outside_screen_sample,random_fill,tough_call_outside_screen_sample,S0102-85292015000300851,Benjamin Cohen on global political order: when Keynes meets realism - and beyond,FALSE,Benjamin Cohen on global political order: when Keynes meets realism - and beyond,Stefano Guzzini,2015,Contexto Internacional,10.1590/S0102-85292015000300003,https://doi.org/10.1590/S0102-85292015000300003,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292015000300851&tlng=en,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-85292015000300851&tlng=en,articlemeta_fulltexts_html,2026-06-03 23:06:08,9022,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S0102-85292015000300851.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S0102-85292015000300851.json,FALSE,none,FALSE,FALSE,none,,NA_IN_SOURCE,,,,,FALSE,,FALSE,not_empirical,NOT_APPLICABLE_SCREEN_FALSE,,,,,TRUE,"The article performs close textual interpretation of Cohen's writings and makes explanatory claims about the evolution of his thought, but this is best read as conceptual/theoretical reconstruction rather than empirical qualitative research under the prompt's exclusion of conceptual essays and literature reviews without original empirical analysis.","The article is a theoretical essay reconstructing Benjamin Cohen's approach to global political order through close reading of his work and related IPE theory. It contains no original quantitative analysis, no statistical inference, no systematic qualitative empirical design, and no credibility-revolution causal method.",,,,,,,,,,,,,,,,,,,,
A042,2_tough_outside_screen_sample,random_fill,tough_call_outside_screen_sample,S0011-52582010000300002,Construção democrática e modelos de Constituição,FALSE,Democracy-building and constitutional models,Rogério Bastos Arantes; Cláudio Gonçalves Couto,2010,Dados,,,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0011-52582010000300002&tlng=pt,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0011-52582010000300002&tlng=pt,articlemeta_fulltexts_html,2026-06-03 23:06:03,11225,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S0011-52582010000300002.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S0011-52582010000300002.json,FALSE,none,FALSE,FALSE,none,,NA_IN_SOURCE,,,,,TRUE,cartas constitucionais que contêm um grande número de políticas públicas ... encetam um permanente processo de emendamento constitucional,FALSE,not_empirical,NOT_APPLICABLE_SCREEN_FALSE,,,"The theoretical relationship is between policy-oriented constitutional content, constitutional amendment rules, judicial review, amendment frequency, governing costs, and democratic representation.",,TRUE,"The body includes descriptive numbers and references to the authors' prior MAC-based Brazilian findings and a comparative table, but the article frames these as prior or illustrative material and states that the article is mainly theoretical and oriented toward future empirical research.","The article is a theoretical institutional argument about constitutional design. It contains explanatory claims, examples, and prior descriptive findings, but it does not present a current empirical data analysis, qualitative evidence base, statistical inference, or credibility-revolution causal design.",,,,,,,,,,,,,,,,,,,,
A043,2_tough_outside_screen_sample,random_fill,tough_call_outside_screen_sample,S0102-64452020000200099,A DIVERSIDADE DE AGENTES E AGENDAS NA SOCIOLOGIA DA EDUCAÇÃO NO BRASIL,FALSE,THE DIVERSITY OF AGENTS AND AGENDAS IN THE SOCIOLOGY OF EDUCATION IN BRAZIL,Amurabi Oliveira; Camila Ferreira da Silva,2020,Lua Nova: Revista de Cultura e Política,10.1590/0102-099131/110,https://doi.org/10.1590/0102-099131/110,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64452020000200099&tlng=pt,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64452020000200099&tlng=pt,articlemeta_fulltexts_html,2026-06-03 23:06:07,7150,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S0102-64452020000200099.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S0102-64452020000200099.json,TRUE,mixed_empirical,TRUE,TRUE,descriptive_statistics_only,"“Tomando o grupo de treze pesquisadores à análise, observa-se que nove (69%) realizaram estudos doutorais em sociologia”",FALSE,,mixed_descriptive_explanatory,clear,"“examinaremos principalmente os seguintes elementos: (1) a existência de linhas de pesquisa em educação nos programas de sociologia, e em sociologia nos programas de educação; (2) a trajetória formativa e de atuação dos agentes implicados em tais linhas de pesquisa; (3) os projetos em curso dos professores vinculados a linhas de pesquisa em SE.”",TRUE,“as trajetórias formativas dos agentes são indicativas de caráter interdisciplinar mais acentuado na educação”,FALSE,descriptive_quantitative_only,NOT_APPLICABLE_SCREEN_FALSE,,,"Comparação entre a sociologia da educação nos programas de pós-graduação em sociologia e nos programas de pós-graduação em educação, considerando linhas de pesquisa, trajetórias dos docentes/pesquisadores e projetos em curso.","Dados de 2019 da plataforma Sucupira, páginas eletrônicas dos programas de pós-graduação, currículos Lattes e projetos em curso de docentes vinculados a linhas de pesquisa em sociologia da educação.",TRUE,"A evidência qualitativa é documental e institucional, não baseada em entrevistas ou trabalho de campo; ainda assim, o artigo interpreta e compara ementas, trajetórias e projetos, o que sustenta uma classificação mista em vez de quantitativa apenas.","O artigo é empírico porque apresenta levantamento próprio sobre programas, linhas de pesquisa, docentes, trajetórias e projetos. Ele contém análise quantitativa original, mas apenas por contagens, percentuais e comparações descritivas. Também usa evidência documental qualitativa para interpretar a institucionalização e as agendas da sociologia da educação. Não há inferência estatística, modelagem ou desenho de credibilidade.",,,,,,,,,,,,,,,,,,,,
A044,2_tough_outside_screen_sample,random_fill,tough_call_outside_screen_sample,S0101-33002018000200191,BRASIL ANOS 2000: A política social sob regência da financeirização,FALSE,Brazil in the 2000s: social policy under the iron fist of financialization,LENA LAVINAS; DENISE L. GENTIL,2018,Novos estudos CEBRAP,10.25091/S01013300201800020004,https://doi.org/10.25091/S01013300201800020004,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-33002018000200191&tlng=pt,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-33002018000200191&tlng=pt,articlemeta_fulltexts_html,2026-06-03 23:06:06,6428,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S0101-33002018000200191.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S0101-33002018000200191.json,TRUE,mixed_empirical,TRUE,TRUE,descriptive_statistics_only,"A tabela 1 enumera as empresas dos referidos setores que emitiram ações em bolsa, massivamente adquiridas por capital externo... e fundos de investimentos...",FALSE,,mixed_descriptive_explanatory,clear,"Nosso intento neste artigo é apontar as ambiguidades e paradoxos que perpassaram essa década e meia, contextualizá-los brevemente e apontar contradições e desafios que surgem com o avanço do capitalismo financeirizado...",TRUE,"O argumento central é de que o período 2003-2016 ocultou o aprofundamento do processo de delegação, ao setor financeiro, de serviços tradicionalmente prestados pelo Estado no campo da proteção social.",FALSE,descriptive_quantitative_only,NOT_APPLICABLE_SCREEN_FALSE,,,"A relação entre políticas sociais brasileiras dos anos 2000, expansão do consumo e do crédito, e financeirização de saúde, educação e previdência, com atuação do Estado favorecendo mercados financeiros e provisão privada.","Dados secundários e oficiais sobre Brasil nos anos 2000, incluindo IBGE/PNAD/PNS, Rais, Banco Central, ANS, OMS, Anbima, Inep, Receita Federal, legislação previdenciária e educacional, dados de mercado de capitais e tabelas/quadro/gráfico compilados pelas autoras.",TRUE,"O artigo tem forte tom ensaístico e teórico, e parte dos números vem de fontes secundárias. Ainda assim, o corpo menciona tabelas, quadro e gráfico próprios/reanalisados e usa esses dados para sustentar a análise empírica, justificando a classificação como quantitativo descritivo dentro de um artigo empírico misto.","O artigo analisa empiricamente a política social brasileira sob financeirização por meio de estatísticas descritivas, tabelas, quadro, gráfico e reconstrução institucional de políticas em saúde, educação e previdência. Não há testes, modelos, inferência estatística ou desenho causal de credibilidade; a contribuição é interpretativo-explicativa e baseada em evidência descritiva quantitativa e qualitativa.",,,,,,,,,,,,,,,,,,,,
A045,2_tough_outside_screen_sample,random_fill,tough_call_outside_screen_sample,S0101-33002019000100006,REVOLUÇÕES NO CAMPO RELIGIOSO,FALSE,Revolutions in the Religious Field,LUIZ EDUARDO SOARES,2019,Novos estudos CEBRAP,10.25091/S01013300201900010009,https://doi.org/10.25091/S01013300201900010009,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-33002019000100006&tlng=pt,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-33002019000100006&tlng=pt,articlemeta_fulltexts_html,2026-06-03 23:06:06,8744,0,data/processed/credibility_prompt_v3_integral_reading/pilot_175/reading_logs/S0101-33002019000100006.json,data/processed/credibility_prompt_v3_integral_reading/pilot_175/classifications/S0101-33002019000100006.json,TRUE,qualitative_only,FALSE,TRUE,none,,FALSE,,mixed_descriptive_explanatory,clear,"""as transformações que vêm ocorrendo no campo religioso brasileiro nos últimos trinta anos, pelo menos, inscrevem-se nas grandes mudanças pelas quais vem passando a sociedade brasileira""",TRUE,"""talvez esteja aí a principal razão para a emergência de um dos fenômenos mais importantes na cultura popular brasileira das últimas décadas: a revolução no campo religioso, em especial a adesão em massa a igrejas evangélicas""",FALSE,qualitative_only,NOT_APPLICABLE_SCREEN_FALSE,,,"The article analyzes how rural-urban migration, urbanization, individualization, religious entrepreneurship, self-help, prosperity theology, and socioeconomic change are related to transformations in the Brazilian religious field, especially Catholic decline, evangelical pentecostal growth, religious nomadism, and conflict with Afro-Brazilian religions.","The article draws on interpretive historical reconstruction, secondary scholarship, prior work by the author, census-referenced religious trends up to 2010, and qualitative descriptions of Brazilian religious practices and trajectories; no systematic sample is specified in the supplied body.",TRUE,"The article mentions census data and percentages, but the supplied body does not present the numerical analysis itself. I therefore treated those references as contextual rather than sufficient evidence of original quantitative analysis.","The full body is an interpretive qualitative essay with substantive empirical-historical analysis of Brazilian religious change and explanatory arguments about migration, individualization, prosperity theology, and evangelical expansion. It does not present original quantitative analysis, statistical inference, or a credibility-revolution causal design.",,,,,,,,,,,,,,,,,,,,
