pid,agent_id,prompt_version,model,run_timestamp,input_text_hash,source_file,raw_response_path,manifest_title,manifest_year,manifest_journal_title,error_in_raw_text,subfield,is_empirical_quant_paper,general_goal_of_analysis,single_country_study,single_region,countries_of_focus,paper_uses_survey_data,uses_original_dataset,seeks_determinants,main_causal_research_design,other_research_design,instrumental_variable_instrument,placebo_test,independent_variables,dependent_variables,main_variable_relationship,makes_explicit_causal_claim,makes_implicit_causal_claim,strong_non_causal_causal_qualification,sample_size,sample_size_quote,claims_any_statistically_significant_results,references_power_analysis,clearly_defined_explanatory_variable,clear_causal_quantity_of_interest,specifies_estimate_equations,discusses_threats_to_causality,statement_of_identification_assumptions_quote,statement_of_identification_assumptions,effort_to_explore_mechanisms,mentions_pre_registered_design_and_analysis_plan,evidence_type,method_status,brief_justification
S0102-64452018000300005,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,f22675149b5b529ad75a216a262b429b8124a0af0584f21127a27f3467713c9a,data/processed/sample_xmls/S0102-64452018000300005.xml,,GÊNESE DA RELAÇÃO DE PARCERIA ENTRE INCRA E MOVIMENTOS SOCIAIS COMO MODELO PARA IMPLEMENTAÇÃO DE POLÍTICAS DE REFORMA AGRÁRIA,2018,Lua Nova: Revista de Cultura e Política,Missing/Corrupt,Public Policy/Administration,FALSE,Explain,single_country,,Brazil,no_survey_data,not_original,FALSE,,,,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,Mechanisms/Channels Mentioned With Substantial Exploration,,qualitative,essayistic,"O XML não contém corpo integral; o resumo explica a gênese da parceria entre INCRA e movimentos sociais em três momentos-chave. O método não é detalhado, então mantive como qualitativo ensaístico."
S0102-64452020000200099,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,c2eddd80f044090431b85523fd0c1508ab9147ce6e6f4f52113dc914c6508d82,data/processed/sample_xmls/S0102-64452020000200099.xml,,A DIVERSIDADE DE AGENTES E AGENDAS NA SOCIOLOGIA DA EDUCAÇÃO NO BRASIL,2020,Lua Nova: Revista de Cultura e Política,Missing/Corrupt,Other,FALSE,Describe,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,,,,,,,,,,,,,,,,qualitative,explicit,"O XML não contém corpo integral; o resumo compara a sociologia da educação em programas de Sociologia e de Educação no Brasil. Classifiquei como estudo qualitativo/descritivo do campo acadêmico, sem análise quantitativa explicitada."
S0102-64452022000100299,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,6d1ac7a30ef5e17fd416b1d210ae29ecced783de6fca2d9a4531d02f8b904fb4,data/processed/sample_xmls/S0102-64452022000100299.xml,,"DUAS INTERPRETAÇÕES DO EMPRESÁRIO INDUSTRIAL E DESENVOLVIMENTO ECONÔMICO, DE FERNANDO HENRIQUE CARDOSO",2022,Lua Nova: Revista de Cultura e Política,Missing/Corrupt,Political Theory and Philosophy,FALSE,,single_country,,Brazil,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,"O XML não contém corpo integral; o resumo interpreta a recepção de Empresário Industrial e Desenvolvimento Econômico, de Fernando Henrique Cardoso. Classifiquei como ensaio de pensamento político e social brasileiro."
S0102-64452024000200304,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,8d8c0410c72cfc6e1510c5c9478ca37a31ce4342e92a3547f1bfbc35a2cffc96,data/processed/sample_xmls/S0102-64452024000200304.xml,,ENTRE A FÉ E A EXPRESSÃO POLÍTICA. ETNOGRAFIA DAS INTERAÇÕES ENTRE PASTORES E FIÉIS EVANGÉLICOS DURANTE AS ELEIÇÕES DE 2022 NO RIO DE JANEIRO,2024,Lua Nova: Revista de Cultura e Política,Missing/Corrupt,Brazilian Politics,FALSE,Describe,single_country,single_region,Brazil,no_survey_data,field_study,FALSE,,,,,,,,FALSE,TRUE,FALSE,,,,,,,,,,,,,qualitative,explicit,O XML não contém corpo integral; o resumo declara entrevistas e observações etnográficas em uma igreja evangélica no Rio de Janeiro durante as eleições de 2022. Classifiquei como qualitativo explícito sobre política brasileira.
S0102-64452024000200306,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,6b28520e38f9732616e29550692bd0da5996b6d20ff336b38654dee8be3e6269,data/processed/sample_xmls/S0102-64452024000200306.xml,,UM BRASIL DIVIDIDO? REFLEXÕES SOBRE A POLARIZAÇÃO POLÍTICA E SOCIAL NO BRASIL CONTEMPORÂNEO,2024,Lua Nova: Revista de Cultura e Política,Missing/Corrupt,Brazilian Politics,FALSE,Explain,single_country,,Brazil,no_survey_data,,FALSE,,,,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,qualitative,essayistic,"O XML não contém corpo integral; o resumo discute polarização no Brasil e analisa cinco processos sócio-históricos. Classifiquei como análise qualitativa explicativa, mas sem método empírico detalhado no resumo."
S0102-69092006000100007,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,6b27ccfa5a9f6b51210cff71286dc4089990bff33ca223d03d78f61f79ad2c88,data/processed/sample_xmls/S0102-69092006000100007.xml,,Desprovincializando a sociologia: a contribuição pós-colonial,2006,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Other,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,"O XML não contém corpo integral; o resumo discute contribuições pós-coloniais à teoria social. Não há dados próprios, então classifiquei como ensaio teórico."
S0102-69092006000300006,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,abcc663ca8e2e2665daabe1c933b0ac428a2f2f846629b60e4630e91807feaaa,data/processed/sample_xmls/S0102-69092006000300006.xml,,A sociologia de Gramsci,2006,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Other,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,"O XML não contém corpo integral; o resumo examina a sociologia nos Cadernos do cárcere de Gramsci. A classificação é de ensaio teórico, sem análise empírica própria."
S0102-69092008000300012,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,2ea669937a8d09cb4685126ead9ea2c0da6c3551b33e72000da9d1357a36a45a,data/processed/sample_xmls/S0102-69092008000300012.xml,,"Goffman, mal-entendidos e riscos interacionais",2008,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Other,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,"O XML não contém corpo integral; o resumo analisa influências intelectuais sobre Erving Goffman. Classifiquei como ensaio de teoria social, sem método empírico declarado."
S0102-69092009000100011,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,374abc6a06c413cb3fb2537c150b1e981a6387888e9ae18b6d639fd9bace0d21,data/processed/sample_xmls/S0102-69092009000100011.xml,,"Élide, Gilberto, imagismo e língua de universidade",2009,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Other,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,"O XML não contém corpo integral nem resumo; o título não sustenta método, evidência ou objetivo empírico claros. Mantive classificação residual e campos substantivos nulos."
S0102-69092010000100013,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,21cbaa47895fc51e7b45491cf04f9a3359f87704bb85a65f7793d4a54a4f61f1,data/processed/sample_xmls/S0102-69092010000100013.xml,,Os fantasmas da memória,2010,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Other,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,"O XML não contém corpo integral nem resumo; o título “Os fantasmas da memória” não permite identificar método ou evidência. Classifiquei conservadoramente como não empírico, com campos finos nulos."
S0102-69092011000100008,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,d0c37d51997f31d96ecfa2677c8b62bd5dda93c13dde4c687cb5be86279fe03a,data/processed/sample_xmls/S0102-69092011000100008.xml,,Regras de jogo versus regras morais: para uma teoria sociológica do fair play,2011,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Other,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,O XML não contém corpo integral; o resumo propõe discussão teórica sobre fair play e fundamentos da sociologia da moralidade. Não há análise de dados própria.
S0102-69092012000200009,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,3c7c63be01157b3face3cbbfbb0045b9db0750169f626d5f059b8f1b2d0c9633,data/processed/sample_xmls/S0102-69092012000200009.xml,,Reconsiderando a etnografia da ciência e da tecnologia: tecnociência na prática,2012,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Methodology and Formal Theory,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,"O XML não contém corpo integral; o resumo discute a metodologia etnográfica em estudos de ciência e tecnologia. Classifiquei como ensaio metodológico, sem análise empírica própria do artigo."
S0102-69092013000300008,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,aef41354a39928afe1706e2fa8ff93669e5ed924466af7c31a146cb2c8af665c,data/processed/sample_xmls/S0102-69092013000300008.xml,,"Profissionalismo, diferença e diversidade na advocacia e na magistratura paulistas",2013,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Other,TRUE,Describe,single_country,single_region,Brazil,no_survey_data,field_study,FALSE,,,,,,,,,,,52,"Foram realizadas entrevistas qualitativas com 24 advogados, 18 juízes estaduais e 10 juízes federais",,,,,,,,,,,mixed,explicit,"O XML não contém corpo integral; o resumo combina base de composição profissional com entrevistas qualitativas em São Paulo. Classifiquei como estudo misto, com componente quantitativo descritivo e evidência qualitativa."
S0102-69092015000200045,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,46401784d26d4dbe5bb407eda26ddc6cbf53d327f674b7c34423fffc4e016d49,data/processed/sample_xmls/S0102-69092015000200045.xml,,Pós-estruturalismo e a crítica como repetição,2015,Revista Brasileira de Ciências Sociais,Missing/Corrupt,International Relations,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,O XML não contém corpo integral; o resumo é reflexão teórica sobre pós-estruturalismo em Relações Internacionais. Não há análise empírica própria.
S0102-69092018000300507,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,f6de4dbaa2b2f2ee76abb3b10a7e1d92b1a15fcf58fb4c38820969d3e5530ae6,data/processed/sample_xmls/S0102-69092018000300507.xml,,O OVO E A GALINHA. Estudo do enquadramento e da recepção da cobertura jornalística no pleito de 2014,2018,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Brazilian Politics,TRUE,Explain,single_country,,Brazil,uses_public_available_survey,structure_systematize,FALSE,Kitchen Sink Linear Model,,,,"[{""variable_name"":""media framing and media consumption"",""variable_description"":""Enquadramento de economia/governo e consumo de Folha, Estadão, O Globo e Jornal Nacional.""}]","[{""variable_name"":""economic and government evaluations"",""variable_description"":""Percepções dos leitores/eleitores sobre economia e desempenho do governo federal.""}]","[{""iv_var_name"":""watching Jornal Nacional or reading O Globo"",""dv_var_name"":""positive economic evaluation"",""relationship_type"":""Negative"",""statistically_significant"":false,""substantively_significant"":true},{""iv_var_name"":""reading Folha de S. Paulo"",""dv_var_name"":""positive economic evaluation"",""relationship_type"":""Null"",""statistically_significant"":false,""substantively_significant"":false}]",TRUE,FALSE,FALSE,,,,,TRUE,,,,,,,,quantitative,explicit,"O XML não contém corpo integral; o resumo declara análise quantitativa de enquadramento, survey e modelos logísticos multinomiais. Classifiquei como quantitativo explicativo, mas sem identificação causal forte além de modelo observacional."
S0102-69092019000200505,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,1beb90fb655d10c537bb98ab7cec6e8a5994c51b77148b91102b30b066ac278f,data/processed/sample_xmls/S0102-69092019000200505.xml,,CLASSE SOCIAL E ALIMENTAÇÃO: PADRÕES DE CONSUMO ALIMENTAR NO BRASIL CONTEMPORÂNEO,2019,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Other,FALSE,,single_country,,Brazil,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,"O XML não contém corpo integral; o resumo apresenta proposta de investigação sobre classe social e consumo alimentar, sem fonte de dados ou método declarados. Mantive como ensaio/agenda teórica, sem classificar como quantitativo."
S0102-69092019000300509,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,58af0527eca90076ecd713785f9e888b5d391cbf560d5b2549a8babe1ade09b4,data/processed/sample_xmls/S0102-69092019000300509.xml,,EXISTEM PREFERÊNCIAS DE SEXO NO BRASIL?,2019,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Other,TRUE,Describe,single_country,,Brazil,uses_public_available_survey,not_original,FALSE,,,,,"[{""variable_name"":""survey year and respondent characteristics"",""variable_description"":""Respostas da DHS brasileira de 1996 e 2006 e características das mulheres.""}]","[{""variable_name"":""sex preferences and fertility ideals"",""variable_description"":""Preferências por sexo dos filhos e composição ideal de filhos.""}]",,FALSE,FALSE,FALSE,,,,,,,,,,,,,quantitative,explicit,"O XML não contém corpo integral; o resumo usa respostas da Brazilian Demographic Health Survey de 1996 e 2006. Classifiquei como análise quantitativa descritiva, sem claim causal principal."
S0102-69092020000100513,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,a3f09a5ae85a19fa2f6ce00bfcd7b879e4540380b6ebb38c643d8ac5067d352d,data/processed/sample_xmls/S0102-69092020000100513.xml,,AUTORIDADE PRIVADA NA GOVERNANÇA DA INTERNET: Regimes de nomes e domínios na América Latina,2020,Revista Brasileira de Ciências Sociais,Missing/Corrupt,International Relations,FALSE,Describe,multiple_countries,,Argentina; Brazil; Mexico; Colombia,no_survey_data,field_study,FALSE,,,,,,,,,,,,,,,,,,,,,,,qualitative,explicit,O XML não contém corpo integral; o resumo declara pesquisa comparativa documental e entrevistas sobre governança de domínios nacionais em quatro países latino-americanos. Classifiquei como estudo qualitativo explícito em governança internacional da internet.
S0102-69092021000100510,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,04d9c23bb589584346a8aa256693b323b44216b1748a53182b4d5c243daa5833,data/processed/sample_xmls/S0102-69092021000100510.xml,,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Other,FALSE,Describe,single_country,single_region,Brazil,no_survey_data,field_study,FALSE,,,,,,,,,,,,,,,,,,,,,,,qualitative,explicit,"O XML não contém corpo integral; o resumo informa etnografia e entrevistas na Feira da Madrugada, em São Paulo. Classifiquei como estudo qualitativo explícito, sem componente quantitativo declarado."
S0102-69092024000100506,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,9702b0ea5bbf68758128edd8644bcc02ab4f9741ceff39b1b9353fd1544d89e7,data/processed/sample_xmls/S0102-69092024000100506.xml,,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Public Policy/Administration,TRUE,Explain,single_country,,Brazil,no_survey_data,not_original,TRUE,Kitchen Sink Linear Model,,,,"[{""variable_name"":""implementation factors"",""variable_description"":""Fatores explicativos derivados de estudos de caso e da literatura de implementação de políticas públicas.""}]","[{""variable_name"":""equity strategies in CRAS"",""variable_description"":""Existência de estratégias específicas de atendimento a Povos e Comunidades Tradicionais nos CRAS.""}]",,TRUE,FALSE,FALSE,2084,"A amostra utilizada foi de 2.084 casos, de uma população de 2.501 CRAS que atenderam PCTs situados em seus territórios de abrangência em 2019.",,,TRUE,,,,,,Mechanisms/Channels Mentioned But Not Explored,,quantitative,explicit,"O XML não contém corpo integral; o resumo declara regressões logísticas com 2.084 casos do Censo SUAS. Classifiquei como quantitativo explicativo sobre implementação de política pública, sem inferir identificação causal além de regressão observacional."
S0102-69092025000100509,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,752b4d741eb3749bdbb9e6d375c4045c83eb7abcd7406c0ba127f8116dfe21fe,data/processed/sample_xmls/S0102-69092025000100509.xml,,Negligência ou Genocídio? A crise humanitária na Terra Indígena Yanomami no Brasil,2025,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Brazilian Politics,FALSE,Explain,single_country,,Brazil,no_survey_data,not_original,FALSE,,,,,,,,FALSE,TRUE,FALSE,,,,,,,,,,,,,qualitative,explicit,"O XML não contém corpo integral; o resumo informa uso de declarações oficiais, relatórios públicos, avaliações de ONGs e documentação sobre a crise Yanomami. Classifiquei como análise qualitativa documental em política brasileira/direitos indígenas."
S0102-85292005000100003,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,1bf5fbbe92edfadda6591900c7457801dd8a37cce7c177227407a4b62457905b,data/processed/sample_xmls/S0102-85292005000100003.xml,,O novo regionalismo econômico asiático,2005,Contexto Internacional,Missing/Corrupt,International Relations,FALSE,Describe,multiple_countries,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,qualitative,essayistic,O XML não contém corpo integral; o resumo apresenta e analisa o novo regionalismo econômico asiático e suas causas. Não há método empírico próprio declarado no resumo.
S0102-85292006000100007,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,9165e41e5d7d023b538fa5c8e5e8c80e0f5f04bf1c09267fc8d842bf276dfbda,data/processed/sample_xmls/S0102-85292006000100007.xml,,O local e o global na estrutura da política ambiental internacional: a construção social do acidente químico ampliado de Bhopal e da Convenção 174 da OIT,2006,Contexto Internacional,Missing/Corrupt,International Relations,FALSE,Explain,single_country,,India,no_survey_data,,FALSE,,,,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,qualitative,explicit,O XML não contém corpo integral; o resumo declara abordagem construtivista para analisar a construção social de Bhopal e da Convenção 174 da OIT. Classifiquei como qualitativo explicativo de RI ambiental.
S0102-85292007000100001,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,83ff28220d3a40beabe4d8725b9f799d1e96d04f04907332927ec6aa19e760f5,data/processed/sample_xmls/S0102-85292007000100001.xml,,"Multilateralismo, democracia e política externa no Brasil: contenciosos das patentes e do algodão na Organização Mundial do Comércio (OMC)",2007,Contexto Internacional,Missing/Corrupt,International Relations,FALSE,Explain,multiple_countries,,Brazil; United States,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,qualitative,essayistic,"O XML não contém corpo integral; o resumo analisa contenciosos na OMC para demonstrar argumento sobre multilateralismo, democracia e política externa brasileira. O método não é detalhado, então mantive classificação qualitativa ensaística."
S0102-85292008000100002,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,78172d309c9daf07acedce35f8b2ab2af2752756b5c8cea8bcf32f6b814e1013,data/processed/sample_xmls/S0102-85292008000100002.xml,,Modelo de mudanças climáticas com gastos públicos,2008,Contexto Internacional,Missing/Corrupt,Methodology and Formal Theory,TRUE,Describe,single_country,,Brazil,no_survey_data,not_original,FALSE,Other,Modelo formal/econômico com dados de gasto público,,,,,,,,,,,,,,,,,,,,,mixed,explicit,"O XML não contém corpo integral; o resumo discute modelo de mudanças climáticas e verifica gastos públicos federais com gestão ambiental no Brasil de 2000 a 2006. Classifiquei como misto/metodológico, sem desenho causal empírico."
S0102-85292011000100010,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,c3a017c8ace0446f2f508ff174d2a806be57d9f6399fb58b9c3f3e348ed470de,data/processed/sample_xmls/S0102-85292011000100010.xml,,"O que há por trás do direito ao voto dos emigrantes internacionais? Teoria, história e cidadania demandante",2011,Contexto Internacional,Missing/Corrupt,International Relations,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,"O XML não contém corpo integral; o resumo reflete sobre fundamentos teóricos e históricos do voto de emigrantes internacionais. Não há análise empírica própria, então classifiquei como ensaio teórico-histórico de RI e cidadania."
S0102-85292013000200006,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,a3d160681ec254c1fad7141adb9b8e27798e49316e177b0fb022130c5ea0ecb1,data/processed/sample_xmls/S0102-85292013000200006.xml,,Sovereignty and regional integration in Latin America: a political conundrum?,2013,Contexto Internacional,Missing/Corrupt,International Relations,FALSE,,multiple_countries,,Brazil,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,"O XML não contém corpo integral; o resumo discute contradições entre integração regional e soberania na América Latina. Classifiquei como ensaio teórico de RI, sem dados próprios."
S0102-85292013000200009,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,52ef753680c44dcaea4363194cb6bdad9e1a49b99c38394b2d5d6607aa0d9fdc,data/processed/sample_xmls/S0102-85292013000200009.xml,,BRICS: an explanation in critical geography,2013,Contexto Internacional,Missing/Corrupt,International Relations,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,"O XML não contém corpo integral; o resumo busca explicar o BRICS por ferramentas de geografia crítica. Trata-se de ensaio teórico, sem análise empírica própria."
S0102-85292014000100008,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,e4eddfacbc8d908359f3dfc781e003e9ea4d066d2a14a3e20bfb8bf28ed123dc,data/processed/sample_xmls/S0102-85292014000100008.xml,,A institucionalização de blocos de integração: uma proposta de critérios de medição,2014,Contexto Internacional,Missing/Corrupt,International Relations,TRUE,Describe,multiple_countries,,,no_survey_data,structure_systematize,FALSE,,,,,,,,,,,,,,,,,,,,,,,mixed,explicit,"O XML não contém corpo integral; o resumo propõe critérios e indicadores para medir institucionalização e os aplica a CAN, Mercosul, Unasul e UE. Classifiquei como estudo misto/descritivo de integração regional, com mensuração explícita, mas sem causalidade."
S0102-85292015000300851,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,d7baeac588cbfcac81f90cb18dd1e29f67e176a6510629832e9191fd972c7c47,data/processed/sample_xmls/S0102-85292015000300851.xml,,Benjamin Cohen on global political order: when Keynes meets realism - and beyond,2015,Contexto Internacional,Missing/Corrupt,International Relations,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,O XML não contém corpo integral; o resumo analisa a trajetória teórica de Benjamin Cohen e a governança da ordem mundial. Classifiquei como ensaio teórico de economia política internacional.
S0102-85292016000100313,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,7540e050b01da9798d417971d87fe8c64ce1b40a5f8cbe1ec5f2f9e231a01729,data/processed/sample_xmls/S0102-85292016000100313.xml,,Domestic coalitions in the FTAA negotiations: the Brazilian case,2016,Contexto Internacional,Missing/Corrupt,International Relations,FALSE,Explain,single_country,,Brazil,no_survey_data,,FALSE,,,,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,qualitative,essayistic,"O XML não contém corpo integral; o resumo propõe explicação para coalizões domésticas brasileiras nas negociações da ALCA. O método não é declarado, então classifiquei como qualitativo ensaístico com claim causal explícito."
S0102-85292017000300569,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,0605b66a5502420c6f4e1d41f649b769b40bdbcbde0aa23c3c8f4e3500c96da8,data/processed/sample_xmls/S0102-85292017000300569.xml,,"Paradiplomacia, Políticas de Segurança e Redes de Cidades: o Caso da Unidade Temática de Segurança Cidadã das Mercocidades",2017,Contexto Internacional,Missing/Corrupt,International Relations,FALSE,Describe,multiple_countries,,,no_survey_data,not_original,FALSE,,,,,,,,,,,,,,,,,,,,,,,qualitative,essayistic,"O XML não contém corpo integral; o resumo examina difusão e discussão de políticas de segurança em Mercocidades. Classifiquei como qualitativo em RI/paradiplomacia, sem método detalhado no resumo."
S0102-85292019000300663,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,c1477893b198d168f5d441cde738607f6246d7f2ea2ea94ce05158ad152f0626,data/processed/sample_xmls/S0102-85292019000300663.xml,,"Sobre a Espectralidade do Inter-estado-ual/Internacional: Um Fórum sobre os Espectros de Marx de Jacques Derrida depois de 25 anos, Parte III",2019,Contexto Internacional,Missing/Corrupt,Political Theory and Philosophy,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,"O XML não contém corpo integral; o resumo apresenta fórum teórico sobre Derrida, espectralidade e internacional. Não há análise empírica própria, então classifiquei como ensaio teórico."
S0102-85292021000100121,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,73dcdbc07ae7c3a8993b0b5284a603159f956557c8a7031deb91be6e20b3eed1,data/processed/sample_xmls/S0102-85292021000100121.xml,,Política Externa dos EUA para a América do Sul desde o 11 de Setembro: Negligência ou Militarização?,2021,Contexto Internacional,Missing/Corrupt,International Relations,TRUE,Explain,multiple_countries,,United States,no_survey_data,not_original,FALSE,,,,,"[{""variable_name"":""US military/economic assistance and arms transfers"",""variable_description"":""Dados de assistência militar/econômica, transferências de armas e posturas do SOUTHCOM.""},{""variable_name"":""leftist governments and quest for autonomy"",""variable_description"":""Ascensão de governos de esquerda e busca de autonomia na América Latina.""},{""variable_name"":""Chinese and Russian involvement"",""variable_description"":""Envolvimento chinês e russo na América Latina.""}]","[{""variable_name"":""Latin American assertiveness"",""variable_description"":""Assertividade latino-americana nos anos 2000.""}]",,TRUE,FALSE,FALSE,,,,,TRUE,,,,,,,,mixed,explicit,"O XML não contém corpo integral; o resumo declara uso de dados de assistência, armas, documentos oficiais e cabos diplomáticos. Classifiquei como estudo misto explicativo de RI, sem desenho causal identificado no schema."
S0102-85292021000100199,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,763bdc12115e765aa9674e14e5c6b3fc4fa7c52dc258aaf46e150f545c99de85,data/processed/sample_xmls/S0102-85292021000100199.xml,,"Vinte anos da Colonialidade do Poder, Eurocentrismo e América Latina de Aníbal Quijano",2021,Contexto Internacional,Missing/Corrupt,Political Theory and Philosophy,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,"O XML não contém corpo integral; o resumo debate o legado de Aníbal Quijano e a colonialidade do poder. Classifiquei como ensaio de pensamento crítico latino-americano, sem análise empírica própria."
S0102-85292023000100200,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,8d6730474c4c497131aa2a692cf09e9fa37e7cd12d336430f6932cc27d593d44,data/processed/sample_xmls/S0102-85292023000100200.xml,,"Hegemonia, criação de consenso e colonização pedagógica: Novas formas de ingerência externa?",2023,Contexto Internacional,Missing/Corrupt,International Relations,FALSE,Explain,multiple_countries,,United States,no_survey_data,not_original,FALSE,,,,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,qualitative,explicit,"O XML não contém corpo integral; o resumo declara uso de dados primários, documentos públicos e bibliografia para estudar hegemonia dos EUA e Rede Atlas na América Latina. Classifiquei como qualitativo explicativo de RI crítica."
