pid,agent_id,prompt_version,model,run_timestamp,input_text_hash,source_file,raw_response_path,manifest_title,manifest_year,manifest_journal_title,error_in_raw_text,subfield,is_empirical_quant_paper,general_goal_of_analysis,single_country_study,single_region,countries_of_focus,paper_uses_survey_data,uses_original_dataset,seeks_determinants,main_causal_research_design,other_research_design,instrumental_variable_instrument,placebo_test,independent_variables,dependent_variables,main_variable_relationship,makes_explicit_causal_claim,makes_implicit_causal_claim,strong_non_causal_causal_qualification,sample_size,sample_size_quote,claims_any_statistically_significant_results,references_power_analysis,clearly_defined_explanatory_variable,clear_causal_quantity_of_interest,specifies_estimate_equations,discusses_threats_to_causality,statement_of_identification_assumptions_quote,statement_of_identification_assumptions,effort_to_explore_mechanisms,mentions_pre_registered_design_and_analysis_plan,evidence_type,method_status,brief_justification
S0102-69092025000100509,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,752b4d741eb3749bdbb9e6d375c4045c83eb7abcd7406c0ba127f8116dfe21fe,data/processed/sample_xmls/S0102-69092025000100509.xml,,Negligência ou Genocídio? A crise humanitária na Terra Indígena Yanomami no Brasil,2025,Revista Brasileira de Ciências Sociais,Missing/Corrupt,Brazilian Politics,FALSE,Explain,single_country,,Brazil,no_survey_data,structure_systematize,TRUE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Brazilian Politics, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Explain. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0102-85292005000100003,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,1bf5fbbe92edfadda6591900c7457801dd8a37cce7c177227407a4b62457905b,data/processed/sample_xmls/S0102-85292005000100003.xml,,O novo regionalismo econômico asiático,2005,Contexto Internacional,Missing/Corrupt,International Relations,FALSE,Describe,,single_region,,no_survey_data,structure_systematize,FALSE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,qualitative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em International Relations, com evidência qualitative e método essayistic; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0102-85292006000100007,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,9165e41e5d7d023b538fa5c8e5e8c80e0f5f04bf1c09267fc8d842bf276dfbda,data/processed/sample_xmls/S0102-85292006000100007.xml,,O local e o global na estrutura da política ambiental internacional: a construção social do acidente químico ampliado de Bhopal e da Convenção 174 da OIT,2006,Contexto Internacional,Missing/Corrupt,International Relations,FALSE,Explain,single_country,,India,no_survey_data,structure_systematize,TRUE,,,,FALSE,,,,TRUE,FALSE,FALSE,,,,FALSE,,FALSE,FALSE,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em International Relations, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0102-85292007000100001,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,83ff28220d3a40beabe4d8725b9f799d1e96d04f04907332927ec6aa19e760f5,data/processed/sample_xmls/S0102-85292007000100001.xml,,"Multilateralismo, democracia e política externa no Brasil: contenciosos das patentes e do algodão na Organização Mundial do Comércio (OMC)",2007,Contexto Internacional,Missing/Corrupt,International Relations,FALSE,Explain,multiple_countries,,Brazil; United States,no_survey_data,structure_systematize,TRUE,,,,FALSE,,,,TRUE,FALSE,FALSE,,,,FALSE,,FALSE,FALSE,FALSE,,FALSE,Mechanisms/Channels Mentioned But Not Explored,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em International Relations, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0102-85292008000100002,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,78172d309c9daf07acedce35f8b2ab2af2752756b5c8cea8bcf32f6b814e1013,data/processed/sample_xmls/S0102-85292008000100002.xml,,Modelo de mudanças climáticas com gastos públicos,2008,Contexto Internacional,Missing/Corrupt,Methodology and Formal Theory,TRUE,Explain,single_country,,Brazil,no_survey_data,not_original,TRUE,,,,FALSE,,,,TRUE,FALSE,FALSE,,,,FALSE,,FALSE,FALSE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,mixed,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Methodology and Formal Theory, com evidência mixed e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0102-85292011000100010,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,c3a017c8ace0446f2f508ff174d2a806be57d9f6399fb58b9c3f3e348ed470de,data/processed/sample_xmls/S0102-85292011000100010.xml,,"O que há por trás do direito ao voto dos emigrantes internacionais? Teoria, história e cidadania demandante",2011,Contexto Internacional,Missing/Corrupt,Political Theory and Philosophy,FALSE,Explain,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Political Theory and Philosophy, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Explain. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0102-85292013000200006,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,a3d160681ec254c1fad7141adb9b8e27798e49316e177b0fb022130c5ea0ecb1,data/processed/sample_xmls/S0102-85292013000200006.xml,,Sovereignty and regional integration in Latin America: a political conundrum?,2013,Contexto Internacional,Missing/Corrupt,International Relations,FALSE,Explain,,single_region,,no_survey_data,,,,,,FALSE,,,,TRUE,FALSE,FALSE,,,,FALSE,,FALSE,FALSE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em International Relations, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0102-85292013000200009,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,52ef753680c44dcaea4363194cb6bdad9e1a49b99c38394b2d5d6607aa0d9fdc,data/processed/sample_xmls/S0102-85292013000200009.xml,,BRICS: an explanation in critical geography,2013,Contexto Internacional,Missing/Corrupt,International Relations,FALSE,Explain,multiple_countries,,Brazil; Russia; India; China; South Africa,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em International Relations, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Explain. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0102-85292014000100008,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,e4eddfacbc8d908359f3dfc781e003e9ea4d066d2a14a3e20bfb8bf28ed123dc,data/processed/sample_xmls/S0102-85292014000100008.xml,,A institucionalização de blocos de integração: uma proposta de critérios de medição,2014,Contexto Internacional,Missing/Corrupt,Methodology and Formal Theory,TRUE,Describe,multiple_countries,,,no_survey_data,structure_systematize,FALSE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,mixed,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Methodology and Formal Theory, com evidência mixed e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0102-85292015000300851,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,d7baeac588cbfcac81f90cb18dd1e29f67e176a6510629832e9191fd972c7c47,data/processed/sample_xmls/S0102-85292015000300851.xml,,Benjamin Cohen on global political order: when Keynes meets realism - and beyond,2015,Contexto Internacional,Missing/Corrupt,International Relations,FALSE,Explain,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em International Relations, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Explain. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0102-85292016000100313,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,7540e050b01da9798d417971d87fe8c64ce1b40a5f8cbe1ec5f2f9e231a01729,data/processed/sample_xmls/S0102-85292016000100313.xml,,Domestic coalitions in the FTAA negotiations: the Brazilian case,2016,Contexto Internacional,Missing/Corrupt,International Relations,FALSE,Explain,single_country,,Brazil,no_survey_data,structure_systematize,TRUE,,,,FALSE,,,,TRUE,FALSE,FALSE,,,,FALSE,,FALSE,FALSE,FALSE,,FALSE,Mechanisms/Channels Mentioned But Not Explored,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em International Relations, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0102-85292017000300569,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,0605b66a5502420c6f4e1d41f649b769b40bdbcbde0aa23c3c8f4e3500c96da8,data/processed/sample_xmls/S0102-85292017000300569.xml,,"Paradiplomacia, Políticas de Segurança e Redes de Cidades: o Caso da Unidade Temática de Segurança Cidadã das Mercocidades",2017,Contexto Internacional,Missing/Corrupt,International Relations,FALSE,Describe,,single_region,,no_survey_data,structure_systematize,FALSE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em International Relations, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0102-85292019000300663,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,c1477893b198d168f5d441cde738607f6246d7f2ea2ea94ce05158ad152f0626,data/processed/sample_xmls/S0102-85292019000300663.xml,,"Sobre a Espectralidade do Inter-estado-ual/Internacional: Um Fórum sobre os Espectros de Marx de Jacques Derrida depois de 25 anos, Parte III",2019,Contexto Internacional,Missing/Corrupt,Political Theory and Philosophy,FALSE,Describe,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Political Theory and Philosophy, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0102-85292021000100121,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,73dcdbc07ae7c3a8993b0b5284a603159f956557c8a7031deb91be6e20b3eed1,data/processed/sample_xmls/S0102-85292021000100121.xml,,Política Externa dos EUA para a América do Sul desde o 11 de Setembro: Negligência ou Militarização?,2021,Contexto Internacional,Missing/Corrupt,International Relations,TRUE,Explain,multiple_countries,single_region,United States; China; Russia,no_survey_data,not_original,TRUE,,,,FALSE,,,,TRUE,FALSE,FALSE,,,,FALSE,,FALSE,FALSE,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,mixed,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em International Relations, com evidência mixed e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0102-85292021000100199,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,763bdc12115e765aa9674e14e5c6b3fc4fa7c52dc258aaf46e150f545c99de85,data/processed/sample_xmls/S0102-85292021000100199.xml,,"Vinte anos da Colonialidade do Poder, Eurocentrismo e América Latina de Aníbal Quijano",2021,Contexto Internacional,Missing/Corrupt,Political Theory and Philosophy,FALSE,Describe,single_country,,Peru,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Political Theory and Philosophy, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0102-85292023000100200,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,8d6730474c4c497131aa2a692cf09e9fa37e7cd12d336430f6932cc27d593d44,data/processed/sample_xmls/S0102-85292023000100200.xml,,"Hegemonia, criação de consenso e colonização pedagógica: Novas formas de ingerência externa?",2023,Contexto Internacional,Missing/Corrupt,International Relations,FALSE,Explain,multiple_countries,single_region,United States,no_survey_data,structure_systematize,TRUE,,,,FALSE,,,,TRUE,FALSE,FALSE,,,,FALSE,,FALSE,FALSE,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em International Relations, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0103-33522011000200005,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,ced3545b6af04df8d8e3cf1df35be6cf545a11d8d203deda431c4275d604563c,data/processed/sample_xmls/S0103-33522011000200005.xml,,Da expectativa de vitória à derrota: estratégias discursivas do PT em Curitiba e Porto Alegre em 2004,2011,Revista Brasileira de Ciência Política,Missing/Corrupt,Brazilian Politics,FALSE,Describe,single_country,single_region,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Brazilian Politics, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0103-33522012000300002,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,data/processed/sample_xmls/S0103-33522012000300002.xml,,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,Missing/Corrupt,Political Theory and Philosophy,FALSE,Describe,single_country,,Brazil,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Political Theory and Philosophy, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0103-33522014000100007,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,data/processed/sample_xmls/S0103-33522014000100007.xml,,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,Missing/Corrupt,Political Theory and Philosophy,FALSE,Describe,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Political Theory and Philosophy, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0103-33522014000300315,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,26e5c2969e6972be7826446e8f675b591d888ef42e3012b1291e0e34561e68a9,data/processed/sample_xmls/S0103-33522014000300315.xml,,Crime e Congresso Nacional: uma an&#225;lise da pol&#237;tica criminal aprovada de 1989 a 2006,2014,Revista Brasileira de Ciência Política,Missing/Corrupt,Brazilian Politics,TRUE,Describe,single_country,,Brazil,no_survey_data,procure_original_data,FALSE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Brazilian Politics, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0103-33522015000300121,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,63ae00c9725479db49adaa9cb6e06ef0009c5167413132f19bcebe6ec77281aa,data/processed/sample_xmls/S0103-33522015000300121.xml,,Análise de classes,2015,Revista Brasileira de Ciência Política,Missing/Corrupt,Political Theory and Philosophy,FALSE,Describe,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Political Theory and Philosophy, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0103-33522016000100121,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,84c9ba213498aa08b66b50c5008410b7cd18683220853a4dc1983224573a962e,data/processed/sample_xmls/S0103-33522016000100121.xml,,Pesquisa e produção de conhecimento sobre a América Latina na ciência política brasileira,2016,Revista Brasileira de Ciência Política,Missing/Corrupt,Methodology and Formal Theory,TRUE,Explain,single_country,,Brazil,no_survey_data,not_original,TRUE,,,,,,,,FALSE,FALSE,,,,TRUE,FALSE,FALSE,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Methodology and Formal Theory, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Explain. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0103-33522017000300191,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,899471ba8b749d3fba153f4a6de74d0500b17070800944a215ccf894a4427747,data/processed/sample_xmls/S0103-33522017000300191.xml,,Ciclos de protesto e repertório de ação do movimento indígena brasileiro entre 2009 e 2016: o caso da PEC 215,2017,Revista Brasileira de Ciência Política,Missing/Corrupt,Brazilian Politics,TRUE,Describe,single_country,,Brazil,no_survey_data,procure_original_data,FALSE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Brazilian Politics, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0103-33522019000300077,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,7bb33329b90efbbf9735652beff23535dab960188768c134c598c29f8299d469,data/processed/sample_xmls/S0103-33522019000300077.xml,,"Fronteiras de Estados emergentes: migração, cidadania pós-nacional e trabalhadores latino-americanos no Brasil,",2019,Revista Brasileira de Ciência Política,Missing/Corrupt,Comparative Politics,TRUE,Explain,single_country,,Brazil,no_survey_data,procure_original_data,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""nationality"",""variable_description"":""Immigrant nationality.""},{""variable_name"":""gender, race and education"",""variable_description"":""Individual characteristics of immigrants.""}]","[{""variable_name"":""salary"",""variable_description"":""Immigrant salary in the Brazilian labor market.""},{""variable_name"":""occupation type"",""variable_description"":""Type of occupation obtained by immigrants.""}]","[{""iv_var_name"":""nationality"",""dv_var_name"":""salary"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":true},{""iv_var_name"":""nationality"",""dv_var_name"":""occupation type"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":true}]",TRUE,FALSE,FALSE,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Comparative Politics, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0103-33522020000100083,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,ead98f885fef48a156112b30df4cb0dd3b7833ade6ea034a42f7dcecdf81c818,data/processed/sample_xmls/S0103-33522020000100083.xml,,"A diferenciação ideológica na política externa partidária eleitoral: PSDB, PT e MDB (1994-2018)",2020,Revista Brasileira de Ciência Política,Missing/Corrupt,International Relations,TRUE,Explain,single_country,,Brazil,no_survey_data,structure_systematize,TRUE,,,,,,,,FALSE,FALSE,,,,TRUE,FALSE,FALSE,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em International Relations, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Explain. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0103-33522020000200135,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,66c2c99267a18fe689ce5bf673467a91fe0c8df5069d1df6031fa52953c83582,data/processed/sample_xmls/S0103-33522020000200135.xml,,O Jovem Feminismo em Madri: um debate sobre a questão (inter)geracional,2020,Revista Brasileira de Ciência Política,Missing/Corrupt,Comparative Politics,FALSE,Explain,single_country,single_region,Spain,no_survey_data,field_study,TRUE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,Mechanisms/Channels Mentioned But Not Explored,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Comparative Politics, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Explain. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0103-33522024000100214,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,7a597b18097fb6f9804cc1fcfcafe43cd5c853d314b33894dd51fafbe831e98a,data/processed/sample_xmls/S0103-33522024000100214.xml,,Entre o fortalecimento institucional e tendências de precarização da força de trabalho: orçamento e emprego público no Poder Judiciário (1986-2021),2024,Revista Brasileira de Ciência Política,Missing/Corrupt,Public Policy/Administration,TRUE,Describe,single_country,,Brazil,no_survey_data,not_original,FALSE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Public Policy/Administration, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0103-33522025000100208,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,e55cbe07297955a9461c3549b982d3f033f5ffae409497304b623cc916577bef,data/processed/sample_xmls/S0103-33522025000100208.xml,,"Lei Aldir Blanc: o impacto da pandemia na mudança institucional,",2025,Revista Brasileira de Ciência Política,Missing/Corrupt,Public Policy/Administration,FALSE,Explain,single_country,,Brazil,no_survey_data,structure_systematize,TRUE,,,,FALSE,,,,TRUE,FALSE,FALSE,,,,FALSE,,FALSE,FALSE,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Public Policy/Administration, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0104-44782005000100007,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,da02197c362c42fd1f71807fabed6c754473f2c7ef0d5acbc0f784636dc32bbf,data/processed/sample_xmls/S0104-44782005000100007.xml,,Conflito político e instituições orçamentárias: aprofundando a democracia no Brasil,2005,Revista de Sociologia e Política,Missing/Corrupt,Brazilian Politics,FALSE,Explain,single_country,,Brazil,no_survey_data,structure_systematize,TRUE,Other,Comparative subnational case analysis,,FALSE,,,,TRUE,FALSE,FALSE,4,four states,,FALSE,,FALSE,FALSE,FALSE,,FALSE,Mechanisms/Channels Mentioned But Not Explored,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Brazilian Politics, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
