pid,title,year,journal_title,source_file,input_text_hash,field,critical_field,consensus_level,decision,consensus_value,agent_a_value,agent_b_value,agent_c_value,agent_a_valid,agent_b_valid,agent_c_valid,n_valid,n_distinct_values,top_n
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,general_goal_of_analysis,FALSE,unanimity,accept_provisionally,Describe,Describe,Describe,Describe,TRUE,TRUE,TRUE,3,1,3
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,independent_variables,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,instrumental_variable_instrument,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,is_empirical_quant_paper,TRUE,unanimity,accept_provisionally,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,1,3
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,main_causal_research_design,TRUE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,main_variable_relationship,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,mentions_pre_registered_design_and_analysis_plan,FALSE,majority,accept_provisionally,<NULL>,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,method_status,TRUE,unanimity,accept_provisionally,explicit,explicit,explicit,explicit,TRUE,TRUE,TRUE,3,1,3
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,other_research_design,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,paper_uses_survey_data,FALSE,unanimity,accept_provisionally,no_survey_data,no_survey_data,no_survey_data,no_survey_data,TRUE,TRUE,TRUE,3,1,3
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,placebo_test,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,references_power_analysis,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,sample_size,FALSE,majority,accept_provisionally,44,28,44,44,TRUE,TRUE,TRUE,3,2,2
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,sample_size_quote,FALSE,majority,accept_provisionally,"Entrevistei, ainda, figuras de apoio para melhor compreender as atividades: treze guias, motoristas, controladores de acesso aos estacionamentos e funcionários das empresas de transporte, em um total de 44 entrevistas.","Com base nas relações mantidas com guias e motoristas, realizei 28 entrevistas semiestruturadas e conversas informais com suas clientes, compradoras de roupa da região.","Entrevistei, ainda, figuras de apoio para melhor compreender as atividades: treze guias, motoristas, controladores de acesso aos estacionamentos e funcionários das empresas de transporte, em um total de 44 entrevistas.","Entrevistei, ainda, figuras de apoio para melhor compreender as atividades: treze guias, motoristas, controladores de acesso aos estacionamentos e funcionários das empresas de transporte, em um total de 44 entrevistas.",TRUE,TRUE,TRUE,3,2,2
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,seeks_determinants,FALSE,majority,accept_provisionally,FALSE,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,single_country_study,FALSE,unanimity,accept_provisionally,single_country,single_country,single_country,single_country,TRUE,TRUE,TRUE,3,1,3
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,single_region,FALSE,majority,accept_provisionally,single_region,single_region,single_region,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,specifies_estimate_equations,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,statement_of_identification_assumptions,TRUE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,statement_of_identification_assumptions_quote,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,strong_non_causal_causal_qualification,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,subfield,FALSE,unanimity,accept_provisionally,Other,Other,Other,Other,TRUE,TRUE,TRUE,3,1,3
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,uses_original_dataset,FALSE,unanimity,accept_provisionally,field_study,field_study,field_study,field_study,TRUE,TRUE,TRUE,3,1,3
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""Determinantes da equidade na implementação da Política Nacional de Assistência Social"" analisa dados quantitativos, administrativos ou de survey com procedimento empírico próprio ou secundário claramente descrito. A classificação é conservadora: detalhes causais, variáveis e identificação só foram preenchidos quando o texto os declarou de forma explícita.","O artigo ""Determinantes da equidade na implementação da Política Nacional de Assistência Social"" usa dados quantitativos para explicar um outcome por variáveis observacionais. A linguagem de efeito/determinantes foi classificada conservadoramente: não há estimando causal claro nem suposições substantivas de identificação, portanto a quantidade causal é FALSE.","O artigo usa desenho quantitativo com regressões logísticas para estudar determinantes da equidade na implementação da assistência social. O texto explicita que, dadas as exigências fortes de inferência causal, estima correlações.",TRUE,TRUE,TRUE,3,3,1
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,claims_any_statistically_significant_results,FALSE,unanimity,accept_provisionally,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,1,3
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,clear_causal_quantity_of_interest,FALSE,unanimity,accept_provisionally,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,1,3
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,clearly_defined_explanatory_variable,FALSE,unanimity,accept_provisionally,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,1,3
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,countries_of_focus,FALSE,unanimity,accept_provisionally,Brazil,Brazil,Brazil,Brazil,TRUE,TRUE,TRUE,3,1,3
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,dependent_variables,FALSE,no_majority,adjudicate,,"[{""variable_name"":""existence of specific service strategies for traditional peoples and communities"",""variable_description"":""Outcome variable identified from the article body.""}]","[{""variable_name"":""Equitable PNAS implementation"",""variable_description"":""Existence of specific strategies for serving Povos e Comunidades Tradicionais in CRAS.""}]","[{""variable_name"":""specific_pct_service_strategy"",""variable_description"":""Existência de estratégias específicas de atendimento de Povos e Comunidades Tradicionais nos CRAS""}]",TRUE,TRUE,TRUE,3,3,1
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,discusses_threats_to_causality,FALSE,majority,accept_provisionally,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,2
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,effort_to_explore_mechanisms,TRUE,critical_disagreement,adjudicate,,No Mention of Mechanisms/Channels,No Mention of Mechanisms/Channels,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,error_in_raw_text,FALSE,unanimity,accept_provisionally,No Error,No Error,No Error,No Error,TRUE,TRUE,TRUE,3,1,3
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,evidence_type,TRUE,unanimity,accept_provisionally,quantitative,quantitative,quantitative,quantitative,TRUE,TRUE,TRUE,3,1,3
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,general_goal_of_analysis,FALSE,unanimity,accept_provisionally,Explain,Explain,Explain,Explain,TRUE,TRUE,TRUE,3,1,3
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,independent_variables,FALSE,no_majority,adjudicate,,"[{""variable_name"":""management instruments"",""variable_description"":""Explanatory variable identified from the article body.""},{""variable_name"":""resources"",""variable_description"":""Explanatory variable identified from the article body.""},{""variable_name"":""state capacity and implementation covariates"",""variable_description"":""Explanatory variable identified from the article body.""}]","[{""variable_name"":""CRAS visibility and management factors"",""variable_description"":""Local implementation factors associated with identifying and serving Povos e Comunidades Tradicionais.""}]","[{""variable_name"":""suas_arrangement_and_local_capacity"",""variable_description"":""Variáveis do arranjo do SUAS, capacidade local, recursos e contexto dos CRAS""}]",TRUE,TRUE,TRUE,3,3,1
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,instrumental_variable_instrument,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,is_empirical_quant_paper,TRUE,unanimity,accept_provisionally,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,1,3
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,main_causal_research_design,TRUE,unanimity,accept_provisionally,Kitchen Sink Linear Model,Kitchen Sink Linear Model,Kitchen Sink Linear Model,Kitchen Sink Linear Model,TRUE,TRUE,TRUE,3,1,3
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,main_variable_relationship,FALSE,no_majority,adjudicate,,<NULL>,"[{""iv_var_name"":""CRAS visibility and management factors"",""dv_var_name"":""Equitable PNAS implementation"",""relationship_type"":""Positive"",""statistically_significant"":true,""substantively_significant"":true}]","[{""iv_var_name"":""suas_arrangement_and_local_capacity"",""dv_var_name"":""specific_pct_service_strategy"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":true}]",TRUE,TRUE,TRUE,3,3,1
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,2,2
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,2
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,mentions_pre_registered_design_and_analysis_plan,FALSE,majority,accept_provisionally,FALSE,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,method_status,TRUE,unanimity,accept_provisionally,explicit,explicit,explicit,explicit,TRUE,TRUE,TRUE,3,1,3
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,other_research_design,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,paper_uses_survey_data,FALSE,unanimity,accept_provisionally,no_survey_data,no_survey_data,no_survey_data,no_survey_data,TRUE,TRUE,TRUE,3,1,3
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,placebo_test,FALSE,majority,accept_provisionally,FALSE,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,references_power_analysis,FALSE,unanimity,accept_provisionally,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,1,3
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,sample_size,FALSE,unanimity,accept_provisionally,2084,2084,2084,2084,TRUE,TRUE,TRUE,3,1,3
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,sample_size_quote,FALSE,majority,accept_provisionally,"Devido ao número de missing cases em variáveis independentes, a inferência se baseou em 2.084 casos.","Devido ao número de missing cases em variáveis independentes, a inferência se baseou em 2.084 casos.",a inferência se baseou em 2.084 casos.,"Devido ao número de missing cases em variáveis independentes, a inferência se baseou em 2.084 casos.",TRUE,TRUE,TRUE,3,2,2
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,seeks_determinants,FALSE,unanimity,accept_provisionally,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,1,3
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,single_country_study,FALSE,unanimity,accept_provisionally,single_country,single_country,single_country,single_country,TRUE,TRUE,TRUE,3,1,3
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,single_region,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,specifies_estimate_equations,FALSE,majority,accept_provisionally,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,2,2
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,statement_of_identification_assumptions,TRUE,unanimity,accept_provisionally,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,1,3
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,statement_of_identification_assumptions_quote,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,strong_non_causal_causal_qualification,FALSE,majority,accept_provisionally,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,2
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,subfield,FALSE,unanimity,accept_provisionally,Public Policy/Administration,Public Policy/Administration,Public Policy/Administration,Public Policy/Administration,TRUE,TRUE,TRUE,3,1,3
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,uses_original_dataset,FALSE,majority,accept_provisionally,not_original,not_original,procure_original_data,not_original,TRUE,TRUE,TRUE,3,2,2
