pid,title,year,journal_title,source_file,input_text_hash,field,critical_field,consensus_level,decision,consensus_value,agent_a_value,agent_b_value,agent_c_value,agent_a_valid,agent_b_valid,agent_c_valid,n_valid,n_distinct_values,top_n
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,discusses_threats_to_causality,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,effort_to_explore_mechanisms,TRUE,critical_disagreement,adjudicate,,<NULL>,No Mention of Mechanisms/Channels,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,error_in_raw_text,FALSE,unanimity,accept_provisionally,Missing/Corrupt,Missing/Corrupt,Missing/Corrupt,Missing/Corrupt,TRUE,TRUE,TRUE,3,1,3
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,evidence_type,TRUE,unanimity,accept_provisionally,theoretical-normative,theoretical-normative,theoretical-normative,theoretical-normative,TRUE,TRUE,TRUE,3,1,3
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,general_goal_of_analysis,FALSE,majority,accept_provisionally,<NULL>,<NULL>,Describe,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,independent_variables,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,instrumental_variable_instrument,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,is_empirical_quant_paper,TRUE,unanimity,accept_provisionally,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,1,3
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,main_causal_research_design,TRUE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,main_variable_relationship,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,mentions_pre_registered_design_and_analysis_plan,FALSE,majority,accept_provisionally,<NULL>,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,method_status,TRUE,unanimity,accept_provisionally,essayistic,essayistic,essayistic,essayistic,TRUE,TRUE,TRUE,3,1,3
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,other_research_design,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,paper_uses_survey_data,FALSE,unanimity,accept_provisionally,no_survey_data,no_survey_data,no_survey_data,no_survey_data,TRUE,TRUE,TRUE,3,1,3
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,placebo_test,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,references_power_analysis,FALSE,majority,accept_provisionally,<NULL>,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,sample_size,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,sample_size_quote,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,seeks_determinants,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,single_country_study,FALSE,majority,accept_provisionally,single_country,<NULL>,single_country,single_country,TRUE,TRUE,TRUE,3,2,2
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,single_region,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,specifies_estimate_equations,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,statement_of_identification_assumptions,TRUE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,statement_of_identification_assumptions_quote,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,strong_non_causal_causal_qualification,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,subfield,FALSE,unanimity,accept_provisionally,Political Theory and Philosophy,Political Theory and Philosophy,Political Theory and Philosophy,Political Theory and Philosophy,TRUE,TRUE,TRUE,3,1,3
S0103-33522012000300002,Em busca da deliberação: mecanismos de inserção das vozes subalternas no espaço público,2012,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522012000300002.xml,83a3f6f003906874afdb04e603ff17a89276fcbd1442d43df98d0a14560882c7,uses_original_dataset,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,brief_justification,FALSE,no_majority,adjudicate,,"O XML não contém corpo integral; o resumo examina a teoria democrática de Habermas em Direito e democracia. Não há análise empírica própria, então classifiquei como ensaio teórico.","O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Political Theory and Philosophy, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte.","O XML não contém corpo integral, apenas metadados/resumo/referências, então marquei Missing/Corrupt e usei somente o que aparece no resumo ou título. Para 'Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas', O texto disponível sustenta classificação como ensaio teórico, conceitual, normativo ou história das ideias, sem evidência empírica própria clara.",TRUE,TRUE,TRUE,3,3,1
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,claims_any_statistically_significant_results,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,clear_causal_quantity_of_interest,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,clearly_defined_explanatory_variable,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,countries_of_focus,FALSE,majority,accept_provisionally,<NULL>,<NULL>,<NULL>,Brazil,TRUE,TRUE,TRUE,3,2,2
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,dependent_variables,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,discusses_threats_to_causality,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,effort_to_explore_mechanisms,TRUE,critical_disagreement,adjudicate,,<NULL>,No Mention of Mechanisms/Channels,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,error_in_raw_text,FALSE,unanimity,accept_provisionally,Missing/Corrupt,Missing/Corrupt,Missing/Corrupt,Missing/Corrupt,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,evidence_type,TRUE,unanimity,accept_provisionally,theoretical-normative,theoretical-normative,theoretical-normative,theoretical-normative,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,general_goal_of_analysis,FALSE,majority,accept_provisionally,<NULL>,<NULL>,Describe,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,independent_variables,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,instrumental_variable_instrument,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,is_empirical_quant_paper,TRUE,unanimity,accept_provisionally,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,main_causal_research_design,TRUE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,main_variable_relationship,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,mentions_pre_registered_design_and_analysis_plan,FALSE,majority,accept_provisionally,<NULL>,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,method_status,TRUE,unanimity,accept_provisionally,essayistic,essayistic,essayistic,essayistic,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,other_research_design,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,paper_uses_survey_data,FALSE,unanimity,accept_provisionally,no_survey_data,no_survey_data,no_survey_data,no_survey_data,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,placebo_test,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,references_power_analysis,FALSE,majority,accept_provisionally,<NULL>,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,sample_size,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,sample_size_quote,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,seeks_determinants,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,single_country_study,FALSE,majority,accept_provisionally,<NULL>,<NULL>,<NULL>,single_country,TRUE,TRUE,TRUE,3,2,2
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,single_region,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,specifies_estimate_equations,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,statement_of_identification_assumptions,TRUE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,statement_of_identification_assumptions_quote,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,strong_non_causal_causal_qualification,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,subfield,FALSE,unanimity,accept_provisionally,Political Theory and Philosophy,Political Theory and Philosophy,Political Theory and Philosophy,Political Theory and Philosophy,TRUE,TRUE,TRUE,3,1,3
S0103-33522014000100007,"Entre o radicalismo e a resignação: teoria democrática em Direito e democracia, de Habermas",2014,Revista Brasileira de Ciência Política,data/processed/sample_xmls/S0103-33522014000100007.xml,979f60a4eeb45f8c073288f94f3ca0dab6066919bb1ac620203911308a0c8fd9,uses_original_dataset,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
